"","Comparison","ensembl_gene_id","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","hgnc_symbol","percentage_gc_content","gene.length","Direction"
"3752","AD-CONTROL","ENSG00000034053",-0.094124779801052,-0.148742757102684,-0.03950680249942,4.38408998355508,-3.38612206730177,0.000766518866277865,0.0035809197578736,-1.17665374638249,"APBA2",48.63,6869,"NONE"
"3753","AD-CONTROL","ENSG00000161921",0.21615735879255,0.0893596699223598,0.342955047662741,2.41044820662116,3.34959991466906,0.000872415788492265,0.00397340427792287,-1.17766383687594,"CXCL16",51.46,2794,"UP"
"3754","AD-CONTROL","ENSG00000111057",0.366680545874713,0.148436093030563,0.584924998718863,0.149530307704911,3.30125372848816,0.00103357849420511,0.00455970014650496,-1.17801229824148,"KRT18",56.19,3218,"UP"
"3755","AD-CONTROL","ENSG00000143106",-0.117321730836769,-0.185617131734005,-0.0490263299395338,2.88538943711634,-3.37536895969482,0.000796383415459583,0.00369473332352004,-1.17836130625003,"PSMA5",40.74,5724,"NONE"
"3756","AD-CONTROL","ENSG00000179820",-0.145190331882056,-0.229832773100014,-0.0605478906640974,2.89977760708357,-3.37041801055151,0.000810494734711886,0.00374826968840217,-1.1817820432857,"MYADM",58.37,3675,"DOWN"
"3757","AD-CONTROL","ENSG00000104442",-0.0903552039184734,-0.142737767218301,-0.0379726406186455,3.94595662603217,-3.38922712388081,0.000758091285419843,0.00355302729509229,-1.18510932171533,"ARMC1",42.6,3421,"NONE"
"3758","AD-CONTROL","ENSG00000185361",-0.151005233265848,-0.240192695612418,-0.061817770919278,2.06415915372907,-3.32676742969195,0.000945370869031287,0.00424319362878396,-1.18516179875326,"TNFAIP8L1",55.55,6667,"DOWN"
"3759","AD-CONTROL","ENSG00000164091",-0.0840469718509245,-0.132907079391456,-0.0351868643103932,4.5484993233412,-3.37988482871521,0.000783711955544343,0.00364155260195707,-1.1872171183552,"WDR82",44.88,5726,"NONE"
"3760","AD-CONTROL","ENSG00000189221",0.222923186037828,0.092824304630993,0.353022067444662,2.88722041129164,3.36678922335174,0.000820985020203714,0.00379092730148897,-1.18742751727924,"MAOA",40.27,5528,"UP"
"3761","AD-CONTROL","ENSG00000101194",0.269351018542239,0.108336312430574,0.430365724653904,-0.0683975795006104,3.28690633146956,0.0010864783447069,0.00474264385984322,-1.18754434508461,"SLC17A9",61.33,5521,"UP"
"3762","AD-CONTROL","ENSG00000100219",0.215536179940235,0.0905038105389381,0.340568549341533,3.51666694524911,3.38713081223865,0.00076377146236957,0.00357231683980444,-1.18837665898085,"XBP1",44.93,3028,"UP"
"3763","AD-CONTROL","ENSG00000125810",0.472744098676607,0.190538963675213,0.754949233678001,0.903387415603047,3.29151208353563,0.00106922890517492,0.00468176393975045,-1.18955906413749,"CD93",51.42,6708,"UP"
"3764","AD-CONTROL","ENSG00000232160",-0.271002879730144,-0.433091152702076,-0.108914606758212,0.443803603028749,-3.28516025807038,0.00109308495341387,0.00476414761530189,-1.19176168017054,"RAP2C-AS1",38.59,3536,"DOWN"
"3765","AD-CONTROL","ENSG00000172247",-0.19647825758754,-0.310490301118703,-0.0824662140563759,3.90323722528601,-3.38608626071991,0.000766616557538604,0.0035809197578736,-1.19212668665508,"C1QTNF4",59.43,1664,"DOWN"
"3766","AD-CONTROL","ENSG00000173705",-0.158388067471508,-0.252247467305127,-0.0645286676378884,1.75805540561478,-3.3157283037613,0.000982640779499775,0.00437126106173396,-1.19450104988524,"SUSD5",41.61,5008,"DOWN"
"3767","AD-CONTROL","ENSG00000261512",0.16533323959488,0.0664841679006267,0.264182311289133,0.965894694734095,3.28641065437269,0.00108835006008245,0.00474837724341179,-1.19573222807939,"",57.7,1591,"UP"
"3768","AD-CONTROL","ENSG00000029993",-0.190567728377754,-0.303166450936496,-0.0779690058190112,2.00782234652289,-3.3254478619617,0.000949755789345047,0.00425545354637974,-1.19952805153895,"HMGB3",51.16,3967,"DOWN"
"3769","AD-CONTROL","ENSG00000166562",0.126282136847842,0.0529722588187146,0.19959201487697,3.71286252872376,3.38464928937108,0.000770546636567988,0.00359575749389873,-1.20045876484741,"SEC11C",43.41,4511,"NONE"
"3770","AD-CONTROL","ENSG00000172270",0.120215064025325,0.0498009862854856,0.190629141765163,5.42419898506654,3.35454518529313,0.000857320474779061,0.00392356163477714,-1.20126367767624,"BSG",62.58,3830,"NONE"
"3771","AD-CONTROL","ENSG00000102287",0.38809219034215,0.155727741362559,0.620456639321741,0.0237595469563874,3.2817044789641,0.00110627057412962,0.00480929433593636,-1.20458166074878,"GABRE",46.86,9612,"UP"
"3772","AD-CONTROL","ENSG00000005893",0.248372116438273,0.103574949813668,0.393169283062877,4.60342985442356,3.37036568038419,0.000810645122781234,0.00374826968840217,-1.20646804945272,"LAMP2",38.79,5526,"UP"
"3773","AD-CONTROL","ENSG00000162692",0.498754346994216,0.200078135394904,0.797430558593529,-0.00300912360732781,3.28110636459857,0.001108567618212,0.00481681832781718,-1.20829847276454,"VCAM1",36.93,6049,"UP"
"3774","AD-CONTROL","ENSG00000139318",-0.228137259151869,-0.362601969511196,-0.0936725487925419,2.22003280813465,-3.33366648112517,0.000922750035053427,0.00415811942948181,-1.20851703238433,"DUSP6",46.57,4632,"DOWN"
"3775","AD-CONTROL","ENSG00000233954",-0.181772918432785,-0.287969480213545,-0.0755763566520246,2.80603010379091,-3.36320215993466,0.000831478760059933,0.00382795268941259,-1.2085378586309,"UQCRHL",46.93,2180,"DOWN"
"3776","AD-CONTROL","ENSG00000215712",-0.0992538286348079,-0.157076952896131,-0.0414307043734853,3.08778387331701,-3.37271748647483,0.00080391201236983,0.00372118292310835,-1.20901557701404,"TMEM242",43.34,4644,"NONE"
"3777","AD-CONTROL","ENSG00000153246",0.243135115238679,0.0980479498206707,0.388222280656688,0.595818553223429,3.29270589132946,0.00106479951885918,0.00466958097842576,-1.20930159396521,"PLA2R1",39.22,15357,"UP"
"3778","AD-CONTROL","ENSG00000156411",-0.0852209817451683,-0.134830274065007,-0.0356116894253295,4.34745759682936,-3.37534174482067,0.00079646035490847,0.00369473332352004,-1.210957951766,"C14orf2",47.77,3415,"NONE"
"3779","AD-CONTROL","ENSG00000136014",-0.163543113489254,-0.261142437842846,-0.0659437891356619,0.783330311289236,-3.29245387684991,0.00106573314816144,0.0046724707689109,-1.2122131990275,"USP44",41.64,5386,"DOWN"
"3780","AD-CONTROL","ENSG00000169902",0.232130143905168,0.0968632992821237,0.367396988528211,3.15228041224628,3.37189801596476,0.0008062521864128,0.00373099998451255,-1.21694029327894,"TPST1",42.23,2871,"UP"
"3781","AD-CONTROL","ENSG00000115241",0.0742179723833711,0.0310721360363301,0.117363808730412,3.7347256541082,3.37990460610019,0.000783656875709276,0.00364155260195707,-1.21699353423279,"PPM1G",45.48,4092,"NONE"
"3782","AD-CONTROL","ENSG00000161010",-0.101464142114953,-0.160934535928873,-0.0419937483010323,2.76764807509621,-3.35232428201334,0.000864069417901378,0.00394489663658624,-1.21790288146515,"MRNIP",49.4,8496,"NONE"
"3783","AD-CONTROL","ENSG00000231252",0.268067292430721,0.107327666452748,0.428806918408694,-0.0400302151164239,3.27683915129716,0.00112508456206855,0.00487737346721409,-1.21857430719909,"",39.56,4285,"UP"
"3784","AD-CONTROL","ENSG00000254901",-0.128961150389586,-0.205861224868025,-0.0520610759111458,1.53942564632069,-3.29508322085794,0.00105602958327915,0.00463949360567193,-1.21873410122205,"BORCS8",54.34,5372,"NONE"
"3785","AD-CONTROL","ENSG00000156170",-0.0840002326473566,-0.133785372210042,-0.0342150930846713,2.05907330889259,-3.31524027262125,0.000984319538347374,0.00437529648989474,-1.21925711321255,"NDUFAF6",42.88,6406,"NONE"
"3786","AD-CONTROL","ENSG00000272696",0.160290500701831,0.0653885721249371,0.255192429278725,2.09322481209471,3.31869236998204,0.000972501797522376,0.0043359679971723,-1.22244739592153,"",52.53,573,"UP"
"3787","AD-CONTROL","ENSG00000134013",0.162158017241769,0.0649960591173572,0.259319975366181,1.01709420884945,3.27926426404538,0.00111566998544797,0.00484396685106061,-1.22335948015135,"LOXL2",48.42,5707,"UP"
"3788","AD-CONTROL","ENSG00000251468",-0.304059246543346,-0.485689640500764,-0.122428852585927,0.165014729119771,-3.28930344240012,0.00107746873648251,0.00471177909416553,-1.22351935883581,"",43.42,1418,"DOWN"
"3789","AD-CONTROL","ENSG00000156398",-0.204401496484265,-0.327051051804115,-0.0817519411644152,0.584904562605596,-3.27455540178699,0.00113401765787541,0.00490859398934315,-1.22419357029485,"SFXN2",48.44,8034,"DOWN"
"3790","AD-CONTROL","ENSG00000223546",-0.172902794379593,-0.276650519976041,-0.0691550687831455,0.354672818180749,-3.27459562312434,0.00113385976105694,0.00490859398934315,-1.22437634828753,"LINC00630",39.11,4077,"DOWN"
"3791","AD-CONTROL","ENSG00000119231",-0.0612004766315417,-0.0968410681679877,-0.0255598850950957,3.3108305689549,-3.37399279174746,0.000800282677509074,0.00370943014362585,-1.2248205404447,"SENP5",42.03,7035,"NONE"
"3792","AD-CONTROL","ENSG00000268038",0.413202346032249,0.167472901744881,0.658931790319617,0.710154570689249,3.30399840979599,0.00102373517653018,0.00452096549531539,-1.22516550170531,"",54.52,1112,"UP"
"3793","AD-CONTROL","ENSG00000133216",-0.190006332429872,-0.303989258729713,-0.0760234061300312,0.538439697379755,-3.27538625450025,0.00113076011720659,0.00489698583345248,-1.22550675464797,"EPHB2",51.95,12516,"DOWN"
"3794","AD-CONTROL","ENSG00000138029",0.176269794255428,0.0734887508626809,0.279050837648176,4.42561044451006,3.36976119598928,0.000812384192766084,0.00375426990033791,-1.22646541248158,"HADHB",41.22,4280,"UP"
"3795","AD-CONTROL","ENSG00000105483",0.15380736880329,0.0621336562342693,0.245481081372312,1.7899333619978,3.29660241608846,0.00105046044955745,0.00461979904535207,-1.23123549705192,"CARD8",44.39,12927,"UP"
"3796","AD-CONTROL","ENSG00000140455",0.139376975589864,0.0570498420793105,0.221704109100417,2.1440819504969,3.32645989279681,0.000946391128892115,0.00424553256687336,-1.23299027614978,"USP3",38.44,7764,"UP"
"3797","AD-CONTROL","ENSG00000163659",0.176991437203812,0.0732924288894306,0.280690445518193,2.78351316930679,3.35360495088032,0.000860171677933314,0.00393449325445647,-1.23381531747175,"TIPARP",38.27,5048,"UP"
"3798","AD-CONTROL","ENSG00000235706",-0.171789171987778,-0.273392691401729,-0.0701856525738274,2.20406227700057,-3.32216565637096,0.000960744645102637,0.00429181385447504,-1.23610896570409,"DICER1-AS1",42.65,3722,"DOWN"
"3799","AD-CONTROL","ENSG00000196312",-0.114865611095176,-0.183445004837268,-0.0462862173530839,1.80233151288379,-3.29102086230365,0.00107105644390969,0.00468735301449647,-1.24345717610191,"MFSD14C",44.07,3488,"NONE"
"3800","AD-CONTROL","ENSG00000122756",0.19745698827609,0.0817600420998102,0.31315393445237,4.92407880133653,3.35339615643895,0.000860806029920801,0.00393527852055435,-1.24456800878202,"CNTFR",56.26,2111,"UP"
"3801","AD-CONTROL","ENSG00000118007",0.155580158502926,0.0632680915431169,0.247892225462734,2.13649351682265,3.31153983592712,0.000997135461037351,0.00442311227008966,-1.2453572964676,"STAG1",38.94,7846,"UP"
"3802","AD-CONTROL","ENSG00000166592",0.483703294572714,0.195020116844869,0.77238647230056,1.65739599021358,3.2922425055004,0.0010665167939667,0.00467470167023127,-1.24653071814412,"RRAD",60.16,1709,"UP"
"3803","AD-CONTROL","ENSG00000003147",-0.2833257673785,-0.450173109480521,-0.11647842527648,2.54352648201046,-3.33657606858245,0.000913361664945752,0.00412236542382388,-1.25018632265063,"ICA1",40.3,4891,"DOWN"
"3804","AD-CONTROL","ENSG00000144451",-0.155310199807606,-0.247546024208251,-0.0630743754069615,2.05567278057114,-3.3085263214498,0.00100768662696461,0.00446283707661938,-1.25058350421533,"SPAG16",35.89,8257,"DOWN"
"3805","AD-CONTROL","ENSG00000152601",0.0698140536546381,0.0290704551933701,0.110557652115906,3.38915156892587,3.36680312663147,0.000820944587844287,0.00379092730148897,-1.25080372164283,"MBNL1",35.71,9989,"NONE"
"3806","AD-CONTROL","ENSG00000184924",0.109168981365096,0.0446399546322525,0.173698008097939,2.33321846972063,3.32413300664071,0.000954143840924061,0.00426905336085197,-1.25397568087857,"PTRHD1",45.88,1917,"NONE"
"3807","AD-CONTROL","ENSG00000157657",0.130747878297396,0.0525088479388582,0.208986908655933,1.54886392980388,3.28356365666551,0.00109915860588111,0.00478508955312456,-1.25463567252206,"ZNF618",45.61,10384,"NONE"
"3808","AD-CONTROL","ENSG00000129009",0.281173394275462,0.114894045252528,0.447452743298397,2.28935901394401,3.32253953667051,0.000959486955340225,0.00428957492701513,-1.25497974094794,"ISLR",60.81,2671,"UP"
"3809","AD-CONTROL","ENSG00000176842",0.317131440292113,0.126723937481575,0.507538943102651,-0.865269806272358,3.27257412400162,0.00114182084277698,0.00493860014148974,-1.25548614371785,"IRX5",59.38,2845,"UP"
"3810","AD-CONTROL","ENSG00000268713",0.151362811063757,0.0624199972926888,0.240305624834826,2.71405671920955,3.3438175254565,0.000890379766120666,0.00404223384080028,-1.25650178101594,"",40.14,1385,"UP"
"3811","AD-CONTROL","ENSG00000183751",-0.116815334048116,-0.186377702352359,-0.0472529657438734,2.02812311742416,-3.29958822615992,0.00103959428263995,0.004582673838297,-1.25680520018788,"TBL3",64.29,7139,"NONE"
"3812","AD-CONTROL","ENSG00000172922",0.120250714372904,0.0499585780128645,0.190542850732944,3.2449761975064,3.36136111465213,0.000836912968034846,0.00384650330469732,-1.25803990228154,"RNASEH2C",55.83,3697,"NONE"
"3813","AD-CONTROL","ENSG00000183888",0.304676172642095,0.12163059092203,0.48772175436216,1.1334007458821,3.27049500589154,0.00115006288063716,0.00497156433455988,-1.26357099227597,"C1orf64",52.32,3039,"UP"
"3814","AD-CONTROL","ENSG00000237296",-0.289775531379442,-0.464215572384011,-0.115335490374874,-0.918320339131671,-3.26399722080806,0.00117617830745069,0.00506530865520095,-1.26503377543698,"SMG1P1",40.34,7046,"DOWN"
"3815","AD-CONTROL","ENSG00000086504",-0.0702950393845638,-0.111348672320825,-0.0292414064483026,3.84382547449662,-3.36439774443078,0.000827967360562283,0.00381488428237405,-1.26573731387677,"MRPL28",64.85,2404,"NONE"
"3816","AD-CONTROL","ENSG00000135457",-0.0939313210241202,-0.148844315097455,-0.0390183269507855,3.36397802281714,-3.36100807478474,0.000837958803436487,0.00384945104111749,-1.26974304906696,"TFCP2",41.94,3827,"NONE"
"3817","AD-CONTROL","ENSG00000110660",0.145181484520687,0.0577473967011622,0.232615572340212,0.857805437902942,3.26260651331803,0.00118183867910094,0.00508710975966249,-1.2706056532429,"SLC35F2",43.51,3717,"UP"
"3818","AD-CONTROL","ENSG00000175643",-0.332613037331829,-0.533028076239564,-0.132197998424095,0.0600988225566749,-3.26094302007755,0.00118864248546299,0.00511013543090912,-1.27145166876814,"RMI2",50.87,2701,"DOWN"
"3819","AD-CONTROL","ENSG00000166326",-0.0824462779311546,-0.130621187053384,-0.0342713688089252,3.77156847113994,-3.36267116218633,0.000833042725742558,0.00383204159210564,-1.2728735273092,"TRIM44",39.96,13077,"NONE"
"3820","AD-CONTROL","ENSG00000134262",-0.128704118096414,-0.204628527175052,-0.0527797090177763,2.57881376688062,-3.33077481440106,0.000932169382755723,0.00419057435783763,-1.27412334037458,"AP4B1",43.25,5369,"NONE"
"3821","AD-CONTROL","ENSG00000122952",-0.257934532200234,-0.413271440619549,-0.102597623780919,0.965547538691778,-3.26263943660553,0.00118170438549679,0.00508710975966249,-1.27511436302745,"ZWINT",48.07,2378,"DOWN"
"3822","AD-CONTROL","ENSG00000182013",-0.193742694874746,-0.307467731319592,-0.0800176584298997,4.78026635628029,-3.34736831622374,0.000879308310791359,0.00400051181462204,-1.27517499729178,"PNMAL1",52.55,3696,"DOWN"
"3823","AD-CONTROL","ENSG00000197894",0.0974167857888109,0.040462680430197,0.154370891147425,3.70662081384898,3.36080265298134,0.000838567898717373,0.00385120910504353,-1.2752830351022,"ADH5",40.37,4866,"NONE"
"3824","AD-CONTROL","ENSG00000273576",0.139166958012512,0.05770358173557,0.220630334289455,3.2682746819053,3.35666482983227,0.000850925001285231,0.00389848779877809,-1.27696731603709,"",46.67,645,"UP"
"3825","AD-CONTROL","ENSG00000148334",-0.118948550219078,-0.188480754918733,-0.0494163455194235,3.77668126148113,-3.36130098327085,0.000837091013696402,0.00384650330469732,-1.27698332481496,"PTGES2",59.55,3039,"NONE"
"3826","AD-CONTROL","ENSG00000170919",-0.110735826540711,-0.176687739060427,-0.0447839140209962,2.07712396019769,-3.29909640900783,0.00104137693039806,0.00458928339961409,-1.27703270917404,"TPT1-AS1",48.88,10402,"NONE"
"3827","AD-CONTROL","ENSG00000170899",-0.159915364858355,-0.253697329993046,-0.0661333997236635,4.58176154728217,-3.35046521922213,0.000869756750978646,0.00396554063009856,-1.27770600192576,"GSTA4",41.01,2175,"DOWN"
"3828","AD-CONTROL","ENSG00000165175",0.258697085920319,0.107104882838108,0.410289289002531,4.07656114539063,3.35311865279141,0.000861649805336999,0.00393701983308829,-1.27777667693679,"MID1IP1",53.8,3790,"UP"
"3829","AD-CONTROL","ENSG00000141013",-0.12223881518908,-0.195179945348445,-0.0492976850297148,2.02835950703693,-3.29284200559014,0.00106429557680317,0.00466857453764794,-1.27951160989175,"GAS8",52.63,5615,"NONE"
"3830","AD-CONTROL","ENSG00000136643",-0.0778548075508394,-0.123638120245612,-0.0320714948560667,2.8623330510382,-3.34127692715856,0.000898380815955381,0.00407096992474828,-1.28121065145947,"RPS6KC1",37.51,6190,"NONE"
"3831","AD-CONTROL","ENSG00000134463",0.283666408187032,0.113115263783688,0.454217552590375,1.43264317644576,3.26804118658167,0.00115986126320174,0.00500644505159217,-1.28222808799386,"ECHDC3",47.51,2185,"UP"
"3832","AD-CONTROL","ENSG00000165861",0.0575867707432827,0.0237213134845764,0.0914522280019889,2.83647607394446,3.34118121578198,0.000898683540248158,0.00407096992474828,-1.28353537538343,"ZFYVE1",45.76,5306,"NONE"
"3833","AD-CONTROL","ENSG00000272150",-0.24498531737794,-0.392742472774644,-0.0972281619812357,0.702134015258758,-3.25781024474354,0.00120155441549733,0.00515761851173987,-1.28354353188521,"NBPF25P",41.78,3827,"DOWN"
"3834","AD-CONTROL","ENSG00000198554",-0.134227908436376,-0.215245801819911,-0.0532100150528414,0.780545205435374,-3.25533828585615,0.00121183435763444,0.00519388114329035,-1.28499827087326,"WDHD1",39.43,6385,"NONE"
"3835","AD-CONTROL","ENSG00000125375",-0.134352345647863,-0.214465134439619,-0.054239556856108,2.01984662499307,-3.29516869075106,0.00105571553791702,0.0046393120680719,-1.28574390963231,"ATP5S",40.64,11297,"NONE"
"3836","AD-CONTROL","ENSG00000178467",-0.122614196985396,-0.194461023466204,-0.0507673705045886,3.25220474166633,-3.35326146304871,0.000861215481552325,0.00393609257299479,-1.28581577385151,"P4HTM",54.55,7641,"NONE"
"3837","AD-CONTROL","ENSG00000011485",-0.0805601015553368,-0.127869282768755,-0.0332509203419183,2.99467381778511,-3.34586814992692,0.000883970156167564,0.0040174235443672,-1.28918426293174,"PPP5C",50.75,7059,"NONE"
"3838","AD-CONTROL","ENSG00000198075",0.302375351800994,0.122158319004847,0.482592384597141,2.14267472781412,3.29674078720437,0.00104995455932711,0.00461979904535207,-1.28992723864021,"SULT1C4",40.61,2898,"UP"
"3839","AD-CONTROL","ENSG00000185222",0.212259648409544,0.087386545411351,0.337132751407738,4.86868287408993,3.33989478970351,0.000902761575478615,0.00408473324387214,-1.29324789703609,"TCEAL9",44.05,1096,"UP"
"3840","AD-CONTROL","ENSG00000196950",-0.155716444999078,-0.247056758009818,-0.0643761319883389,3.44642460074499,-3.34970247528716,0.000872100230371337,0.00397303080311913,-1.29539185059552,"SLC39A10",38.48,6917,"DOWN"
"3841","AD-CONTROL","ENSG00000170891",0.371006914928779,0.147849186270763,0.594164643586796,1.20606377402425,3.26666290785399,0.00116539877488468,0.00502907117188314,-1.2960196589056,"CYTL1",43.07,1003,"UP"
"3842","AD-CONTROL","ENSG00000161204",-0.0863946973842253,-0.137032017967034,-0.0357573768014169,3.45198256317773,-3.35235976673233,0.000863961198560867,0.00394489663658624,-1.29605039505629,"ABCF3",51.95,5207,"NONE"
"3843","AD-CONTROL","ENSG00000241014",-0.332212583302019,-0.532699583121671,-0.131725583482367,1.11928262815973,-3.25584792005233,0.00120970833657528,0.00518607573424447,-1.2960995032744,"",50.52,3346,"DOWN"
"3844","AD-CONTROL","ENSG00000122547",-0.136018087021322,-0.217443739500259,-0.0545924345423848,1.93109791830294,-3.28223494309777,0.00110423703405393,0.00480168102921559,-1.2976735406255,"EEPD1",45.46,4847,"NONE"
"3845","AD-CONTROL","ENSG00000075340",-0.188130229013065,-0.298425672915461,-0.0778347851106683,3.87199020247295,-3.3514694172374,0.000866680351170932,0.00395363353547029,-1.3006314427826,"ADD2",44.81,12673,"DOWN"
"3846","AD-CONTROL","ENSG00000134285",-0.164422643278658,-0.263006044809411,-0.0658392417479055,1.86178860886523,-3.27711797552725,0.00112399839692861,0.00487390689017398,-1.30099175500832,"FKBP11",51.54,4957,"DOWN"
"3847","AD-CONTROL","ENSG00000123977",-0.371784023186902,-0.596425218493468,-0.147142827880336,-1.13284326381431,-3.25188793630641,0.0012263193561786,0.00524935041971669,-1.30239230142599,"DAW1",39.38,2933,"DOWN"
"3848","AD-CONTROL","ENSG00000230453",-0.251062103082809,-0.401723597156592,-0.100400609009026,1.36633019842137,-3.27425984525306,0.00113517854907487,0.00491236893877195,-1.30361065328746,"ANKRD18B",36.39,5857,"DOWN"
"3849","AD-CONTROL","ENSG00000172500",-0.144220461036652,-0.228782829547583,-0.0596580925257207,3.47393813150376,-3.35107378522378,0.000867891175069964,0.00395809565123731,-1.30538079079733,"FIBP",55.12,3353,"DOWN"
"3850","AD-CONTROL","ENSG00000185345",-0.166788242735926,-0.266560780856208,-0.0670157046156426,1.98105048824818,-3.28464669138547,0.00109503521414758,0.00477142521205545,-1.30675863279648,"PARK2",40.42,4899,"DOWN"
"3851","AD-CONTROL","ENSG00000004866",0.123026824026694,0.0501595082922538,0.195894139761135,2.55435941021156,3.31742635689304,0.000976820415541877,0.00435333824699577,-1.3085012000187,"ST7",39.15,6742,"NONE"
"3852","AD-CONTROL","ENSG00000103064",-0.0987448282331762,-0.158314602878862,-0.0391750535874904,1.38262587214803,-3.25703669132123,0.00120476261176285,0.00516878103119745,-1.31052774666575,"SLC7A6",47.81,7588,"NONE"
"3853","AD-CONTROL","ENSG00000277182",-0.254965634775555,-0.408805155767171,-0.101126113783939,1.19070542993819,-3.25647672920865,0.00120708992083988,0.00517615493909935,-1.31150913022591,"",56.2,2098,"DOWN"
"3854","AD-CONTROL","ENSG00000154518",-0.106338864363587,-0.168705603982094,-0.0439721247450797,3.84145121443448,-3.35021922675933,0.000870511905635822,0.00396685722656603,-1.31184926857802,"ATP5G3",40.96,6780,"NONE"
"3855","AD-CONTROL","ENSG00000073910",-0.100800551670981,-0.16015912051281,-0.0414419828291531,3.03434706798626,-3.33667369123104,0.000913048210782151,0.00412204435074713,-1.31424796973684,"FRY",38.87,18452,"NONE"
"3856","AD-CONTROL","ENSG00000144290",-0.251364703329656,-0.399207014661204,-0.103522391998108,3.40282735861819,-3.34071786727241,0.000900150400715969,0.00407571425780659,-1.31522041141946,"SLC4A10",35.91,7550,"DOWN"
"3857","AD-CONTROL","ENSG00000041515",-0.227551613278315,-0.365307109836397,-0.0897961167202324,0.666617283801652,-3.24567650547304,0.00125280074226384,0.00534656132128707,-1.31592451509665,"MYO16",38.48,9209,"DOWN"
"3858","AD-CONTROL","ENSG00000166523",0.563817354157117,0.222568556625004,0.90506615168923,0.127231003024929,3.24639648145543,0.0012497043323601,0.00533468516882751,-1.31630706677324,"CLEC4E",39.78,2422,"UP"
"3859","AD-CONTROL","ENSG00000136040",-0.155560251206805,-0.247953117460716,-0.0631673849528946,2.44768624712398,-3.30822047393506,0.00100876326050983,0.00446528020414592,-1.31663842683115,"PLXNC1",43.75,9887,"DOWN"
"3860","AD-CONTROL","ENSG00000161265",-0.140253947125473,-0.225176150399525,-0.0553317438514216,0.933268668448415,-3.24510003091312,0.0012552851146405,0.00535313489224106,-1.31941654232967,"U2AF1L4",55.84,2875,"DOWN"
"3861","AD-CONTROL","ENSG00000105649",-0.235605971002074,-0.375265247699461,-0.0959466943046864,5.64579789398164,-3.31474980445958,0.000986009363679006,0.00438124298492062,-1.31974718705579,"RAB3A",55.05,1818,"DOWN"
"3862","AD-CONTROL","ENSG00000235944",-0.137019055103498,-0.218885764944174,-0.0551523452628214,2.17833832325288,-3.28857598463744,0.0010801955535189,0.00472006333442334,-1.32206978649397,"ZNF815P",48.39,2362,"NONE"
"3863","AD-CONTROL","ENSG00000259985",-0.210465173489647,-0.337226064955042,-0.0837042820242512,1.63831540335858,-3.26233988960725,0.00118292675451543,0.00509050519126282,-1.32228440808588,"",44.65,1169,"DOWN"
"3864","AD-CONTROL","ENSG00000077044",-0.106517386226276,-0.169521144938512,-0.0435136275140391,3.26030217120161,-3.32191328034743,0.000961594474320896,0.00429448243703669,-1.32616959617557,"DGKD",47.76,9771,"NONE"
"3865","AD-CONTROL","ENSG00000133226",-0.12824971219724,-0.203584603145106,-0.0529148212493744,3.65019648868761,-3.3449873888242,0.000886717864805089,0.00402775903823748,-1.32662422386638,"SRRM1",41.76,8168,"NONE"
"3866","AD-CONTROL","ENSG00000171502",-0.378058830241344,-0.606936690409466,-0.149180970073223,-0.079529162696502,-3.2455615617325,0.00125329573954867,0.00534733228629606,-1.32887746360535,"COL24A1",36.41,9568,"DOWN"
"3867","AD-CONTROL","ENSG00000182580",-0.181408248908717,-0.289940601937201,-0.0728758958802337,1.98615745431538,-3.28421864171484,0.00109666319138494,0.0047760720810674,-1.33022448586866,"EPHB3",58.43,4532,"DOWN"
"3868","AD-CONTROL","ENSG00000165478",0.263452334462491,0.108363992513635,0.418540676411347,3.83307335672012,3.33777569398181,0.000909516746093915,0.00410937300605673,-1.33126534840159,"HEPACAM",46.79,3829,"UP"
"3869","AD-CONTROL","ENSG00000115694",-0.0893042092051619,-0.141778069131396,-0.0368303492789276,3.56941447799919,-3.34397611658274,0.000889882522279627,0.00404105488160671,-1.33183064733108,"STK25",59.31,7584,"NONE"
"3870","AD-CONTROL","ENSG00000161940",0.343174998334143,0.135195085615799,0.551154911052487,0.7281711596222,3.24211561675751,0.00126821985008477,0.00540017218267635,-1.331851557739,"BCL6B",53.75,4373,"UP"
"3871","AD-CONTROL","ENSG00000198945",-0.121759091815846,-0.195383720409301,-0.0481344632223917,1.22631858205643,-3.24947000619095,0.00123656553856614,0.00528523024536396,-1.33314023683404,"L3MBTL3",38.41,5113,"NONE"
"3872","AD-CONTROL","ENSG00000260920",-0.160271824119731,-0.256514157819052,-0.0640294904204089,1.96313353441522,-3.27209032728316,0.00114373380512124,0.00494561661385801,-1.33383367340617,"",37.89,2449,"DOWN"
"3873","AD-CONTROL","ENSG00000274180",0.105349187563688,0.04246930921597,0.168229065911406,2.2683067705948,3.29195391992924,0.00106758756997541,0.00467578067787117,-1.33438333586297,"NATD1",58.51,4931,"NONE"
"3874","AD-CONTROL","ENSG00000206561",-0.204945868857022,-0.328405288969822,-0.0814864487442225,1.68975184310817,-3.26173884122285,0.00118538300352935,0.00509978509687348,-1.33516282086965,"COLQ",46.58,4175,"DOWN"
"3875","AD-CONTROL","ENSG00000157933",0.0997003468151676,0.0409052371899241,0.158495456440411,4.5028954496661,3.33188278087138,0.000928549769775847,0.00417761442307774,-1.33607371485152,"SKI",57.48,6080,"NONE"
