"","Comparison","ensembl_gene_id","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","hgnc_symbol","percentage_gc_content","gene.length","Direction"
"582","AD-CONTROL","ENSG00000043355",0.299397197025435,0.126115058808138,0.472679335242731,2.06686764904688,3.41496275229201,0.000827800213505304,0.0222479173779612,-0.690853167055725,"ZIC2",56.6,3310,"UP"
"583","AD-CONTROL","ENSG00000078549",0.191559152799116,0.0813178291964338,0.301800476401799,5.09363998032275,3.43439725212225,0.000774835169836046,0.0216555815788766,-0.691692977409128,"ADCYAP1R1",51.89,6832,"UP"
"584","AD-CONTROL","ENSG00000171729",0.227000345789559,0.0954488999083914,0.358551791670727,1.80968757504068,3.41053830994058,0.000840323442336699,0.0223677714431406,-0.692664309375138,"TMEM51",48.41,2240,"UP"
"585","AD-CONTROL","ENSG00000103335",0.188237966384461,0.0792653254316008,0.297210607337322,2.20702532512265,3.41414361338449,0.00083010548236603,0.0222479173779612,-0.694420793060193,"PIEZO1",61.99,10915,"UP"
"586","AD-CONTROL","ENSG00000124802",-0.184822634845496,-0.291809414463697,-0.077835855227295,2.19012596220218,-3.41442109901362,0.000829323892944642,0.0222479173779612,-0.695340054741041,"EEF1E1",39.63,2107,"DOWN"
"587","AD-CONTROL","ENSG00000243302",0.222226620189785,0.0937068356506504,0.350746404728919,2.32559802088495,3.41757561038179,0.00082048698713236,0.0222479173779612,-0.696425804522177,"",58.96,1150,"UP"
"588","AD-CONTROL","ENSG00000129084",-0.13256038891204,-0.209026820794572,-0.0560939570295073,2.67007171912044,-3.42637571646438,0.00079629908451063,0.0219176958809148,-0.699313575546178,"PSMA1",40.21,3301,"NONE"
"589","AD-CONTROL","ENSG00000168291",-0.133638006580716,-0.21020477659698,-0.0570712365644518,3.64442661007886,-3.44970296061149,0.000735377722335291,0.0209839775943298,-0.699773684204833,"PDHB",43.56,4717,"NONE"
"590","AD-CONTROL","ENSG00000065154",-0.108383181489458,-0.1708773011476,-0.0458890618313163,5.20127647830566,-3.42779451751933,0.000792462536585562,0.0219176958809148,-0.704418381945453,"OAT",42.49,3388,"NONE"
"591","AD-CONTROL","ENSG00000270112",-0.246319682762909,-0.389253393229484,-0.103385972296334,1.86004462060189,-3.40609289176211,0.000853084685585513,0.0224839506435701,-0.705674567815312,"",47.16,5117,"DOWN"
"592","AD-CONTROL","ENSG00000185933",-0.310715198539861,-0.491134932355024,-0.130295464724698,1.51989117737523,-3.40385066797086,0.000859590004817391,0.0224945845230816,-0.710228440903816,"CALHM1",56.56,3053,"DOWN"
"593","AD-CONTROL","ENSG00000166483",0.32210079952516,0.135425964623237,0.508775634427083,0.143214640449195,3.41034304110906,0.000840880213949428,0.0223677714431406,-0.711731582982452,"WEE1",40.54,9239,"UP"
"594","AD-CONTROL","ENSG00000165494",0.101973416681413,0.0433862068471345,0.160560626515691,3.25653417031231,3.44014061411947,0.000759801822949294,0.0214586529195635,-0.71467810991657,"PCF11",38.25,9951,"NONE"
"595","AD-CONTROL","ENSG00000153233",-0.244633143500121,-0.385184797223193,-0.10408148977705,3.20055247952319,-3.44010244089714,0.000759900832465855,0.0214586529195635,-0.7151287282904,"PTPRR",37.65,5142,"DOWN"
"596","AD-CONTROL","ENSG00000171502",-0.326391434116641,-0.515921211559712,-0.136861656673571,2.05397180571532,-3.40371618013962,0.000859981665384321,0.0224945845230816,-0.718714580213867,"COL24A1",36.41,9568,"DOWN"
"597","AD-CONTROL","ENSG00000175287",0.36989015264033,0.156577933051631,0.58320237222903,2.97258518966891,3.4272759550311,0.000793862755442781,0.0219176958809148,-0.718810683003608,"PHYHD1",51.58,2915,"UP"
"598","AD-CONTROL","ENSG00000204120",0.0807432689338894,0.0343281347461268,0.127158403121652,3.24162449765366,3.43826033407757,0.00076469309738419,0.021519518509491,-0.721284995040637,"GIGYF2",39.44,13416,"NONE"
"599","AD-CONTROL","ENSG00000049239",0.184772614274711,0.0781405726437074,0.291404655905714,2.90414817031792,3.42485286305892,0.000800436373037447,0.0219944822907697,-0.725114768089355,"H6PD",52.29,9321,"UP"
"600","AD-CONTROL","ENSG00000156097",-0.175186035994268,-0.2763970699065,-0.0739750020820354,2.80767077476751,-3.42108341589553,0.000810764058865059,0.0221663165306457,-0.729737131823818,"GPR61",49.33,5057,"DOWN"
"601","AD-CONTROL","ENSG00000167642",-0.20095186688474,-0.31646475240504,-0.0854389813644393,3.55390090775856,-3.43837825666892,0.000764385472858989,0.021519518509491,-0.730036540483319,"SPINT2",51.22,5199,"DOWN"
"602","AD-CONTROL","ENSG00000136213",0.116982695551725,0.0489386553512786,0.185026735752171,1.94858616571553,3.39800153773823,0.000876779394171856,0.0227240946528105,-0.730375274800214,"CHST12",50.39,16143,"NONE"
"603","AD-CONTROL","ENSG00000124782",0.201383336769582,0.084243067442117,0.318523606097048,0.968483760486642,3.39789029908892,0.0008771094002739,0.0227240946528105,-0.731896759546832,"RREB1",45.65,17254,"UP"
"604","AD-CONTROL","ENSG00000070159",-0.305090813559524,-0.481746958236259,-0.12843466888279,2.52376024478417,-3.41344116837393,0.000832087135250489,0.0222644692156696,-0.733639101356087,"PTPN3",45.34,9995,"DOWN"
"605","AD-CONTROL","ENSG00000206579",-0.18889291525593,-0.298094381472847,-0.0796914490390122,2.74304172188362,-3.41884364079624,0.000816959717552372,0.02223415362555,-0.736507890329869,"XKR4",40.12,19885,"DOWN"
"606","AD-CONTROL","ENSG00000174574",0.108741605997382,0.0460230056088251,0.171460206385939,4.64242289914154,3.42682103321154,0.000795093042210139,0.0219176958809148,-0.736620913842915,"AKIRIN1",43.9,2741,"NONE"
"607","AD-CONTROL","ENSG00000196976",-0.186166539250915,-0.29324772824025,-0.0790853502615797,3.60026373910775,-3.4362161920543,0.0007700441380577,0.0215956364628484,-0.737524134672622,"LAGE3",63.33,949,"DOWN"
"608","AD-CONTROL","ENSG00000231889",0.115808352746596,0.0486871997483962,0.182929505744796,2.68662694218025,3.4101424066761,0.000841452644615918,0.0223677714431406,-0.744581637642405,"TRAF3IP2-AS1",41.83,4819,"NONE"
"609","AD-CONTROL","ENSG00000133985",-0.196167801058585,-0.309441801705063,-0.082893800412107,2.97088994550933,-3.42286305488836,0.000805872661059037,0.0220695529761839,-0.749945440764318,"TTC9",45.44,5217,"DOWN"
"610","AD-CONTROL","ENSG00000104044",-0.244711140520192,-0.38692552787209,-0.102496753168295,2.45764398805212,-3.40096565097672,0.000868028630021429,0.0225604511133914,-0.75601969608077,"OCA2",43.49,3299,"DOWN"
"611","AD-CONTROL","ENSG00000058804",-0.105699709654307,-0.166854384563517,-0.0445450347450962,2.8958468074654,-3.41614402068666,0.000824486382442374,0.0222479173779612,-0.757576625521922,"NDC1",40.26,5135,"NONE"
"612","AD-CONTROL","ENSG00000106049",0.124387202220506,0.0526460418824808,0.196128362558531,3.37846363991737,3.42688351359303,0.000794923964942269,0.0219176958809148,-0.761755150765305,"HIBADH",36.88,2323,"NONE"
"613","AD-CONTROL","ENSG00000166986",-0.0915039407772325,-0.144259390401617,-0.0387484911528483,4.00347557859537,-3.42818703861635,0.000791404194133114,0.0219176958809148,-0.764711352535454,"MARS",49.33,7028,"NONE"
"614","AD-CONTROL","ENSG00000177917",0.19711620119588,0.0822578897843494,0.31197451260741,2.31472657939828,3.39196945651396,0.000894843318877195,0.0230372754743116,-0.766397594300631,"ARL6IP6",36.91,3349,"UP"
"615","AD-CONTROL","ENSG00000279289",0.262786640307614,0.109325129431518,0.41624815118371,1.71413359611331,3.38451039389612,0.00091766253977462,0.0233455586277709,-0.766451992387075,"",37.81,3978,"UP"
"616","AD-CONTROL","ENSG00000133597",-0.142848458711118,-0.225220093282367,-0.0604768241398692,3.62776621463293,-3.42759826214207,0.000792992191400862,0.0219176958809148,-0.767553103668232,"ADCK2",50.51,2913,"DOWN"
"617","AD-CONTROL","ENSG00000246451",0.207918691061216,0.0877207722909835,0.328116609831449,3.87336174343712,3.41891752028693,0.000816754646444673,0.02223415362555,-0.771108231916553,"",46.8,1404,"UP"
"618","AD-CONTROL","ENSG00000107937",-0.130742530928233,-0.206397096543232,-0.0550879653132341,3.02332656363234,-3.41565332458261,0.000825861427401842,0.0222479173779612,-0.773810947555556,"GTPBP4",47.14,6540,"NONE"
"619","AD-CONTROL","ENSG00000197322",-0.398450271448045,-0.631355878237933,-0.165544664658158,1.7447665036987,-3.3813196065543,0.000927589406982545,0.0233455586277709,-0.776874854094741,"C17orf102",49.4,3997,"DOWN"
"620","AD-CONTROL","ENSG00000100154",0.108770406561443,0.0454441397055571,0.17209667341733,2.52475673447755,3.39483682439006,0.000886213548913116,0.0228511493607581,-0.778714014125119,"TTC28",39.91,12645,"NONE"
"621","AD-CONTROL","ENSG00000115286",-0.144559739612159,-0.229003176878825,-0.0601163023454936,2.21110507099783,-3.38355697296287,0.000920618261666104,0.0233455586277709,-0.785149703361855,"NDUFS7",59.57,7533,"DOWN"
"622","AD-CONTROL","ENSG00000115944",-0.139951431186143,-0.220862357663247,-0.0590405047090389,4.00868430116067,-3.41870958176981,0.000817331955356573,0.02223415362555,-0.791431282491469,"COX7A2L",44,5605,"DOWN"
"623","AD-CONTROL","ENSG00000244005",-0.113253429204337,-0.179032520600767,-0.0474743378079064,2.88324323541625,-3.40294970124619,0.000862217027969671,0.0224986187307483,-0.794359351328194,"NFS1",46.45,6024,"NONE"
"624","AD-CONTROL","ENSG00000277476",0.152786085405193,0.0635821164596685,0.241990054350718,2.49507299217353,3.38525715930198,0.000915353682494497,0.0233455586277709,-0.796955600668635,"",59.74,2735,"UP"
"625","AD-CONTROL","ENSG00000223812",-0.401186235883715,-0.635696444546554,-0.166676027220877,2.21081897080372,-3.38124243474398,0.000927830736848623,0.0233455586277709,-0.799548878642619,"",33.99,1009,"DOWN"
"626","AD-CONTROL","ENSG00000162975",-0.201123981322039,-0.317455865667565,-0.0847920969765131,3.72519332601705,-3.41709563647233,0.000821825847074727,0.0222479173779612,-0.800013232986363,"KCNF1",67.02,2289,"DOWN"
"627","AD-CONTROL","ENSG00000204386",-0.152926187293723,-0.241694809060716,-0.064157565526729,2.97276874755141,-3.40497888589117,0.000856310941072748,0.0224945845230816,-0.801084089656116,"NEU1",52.86,4822,"DOWN"
"628","AD-CONTROL","ENSG00000108018",-0.240315525065749,-0.379824044035127,-0.100807006096372,2.97675209782995,-3.40465522558734,0.000857250429789318,0.0224945845230816,-0.802208587608267,"SORCS1",40.11,9964,"DOWN"
"629","AD-CONTROL","ENSG00000134769",0.24148115449369,0.101378468290912,0.381583840696468,4.60016047922926,3.4066602309298,0.000851446003750325,0.0224839506435701,-0.802422186516347,"DTNA",37.99,12634,"UP"
"630","AD-CONTROL","ENSG00000107643",-0.120440906235835,-0.190153933876805,-0.0507278785948654,3.47703681323424,-3.41469649916318,0.000828548859686271,0.0222479173779612,-0.803674142903513,"MAPK8",37.34,9629,"NONE"
"631","AD-CONTROL","ENSG00000180008",0.134691066788833,0.0566439257492589,0.212738207828408,3.30705304915139,3.41093805948023,0.000839184710605096,0.0223677714431406,-0.805834680988847,"SOCS4",37.83,7043,"NONE"
"632","AD-CONTROL","ENSG00000166012",-0.126248330533956,-0.199430493879252,-0.0530661671886598,3.38251017925813,-3.40967071526274,0.000842799867512037,0.0223677714431406,-0.807094124327426,"TAF1D",41.79,8420,"NONE"
"633","AD-CONTROL","ENSG00000137713",0.176661285691395,0.0741385574520509,0.279184013930739,3.21430952866259,3.40575396848043,0.000854065028735048,0.0224839506435701,-0.811195349963741,"PPP2R1B",44.57,6720,"UP"
"634","AD-CONTROL","ENSG00000156976",-0.162620651350345,-0.257720530679886,-0.0675207720208039,5.80238480818663,-3.37977484780444,0.000932431342072559,0.0233455586277709,-0.818262749886181,"EIF4A2",41.94,6133,"DOWN"
"635","AD-CONTROL","ENSG00000231551",0.171622810398637,0.071552376501558,0.271693244295716,2.89595819424704,3.38970001955414,0.000901729252927336,0.0231415485318868,-0.819917195405997,"",42.23,3245,"UP"
"636","AD-CONTROL","ENSG00000144635",-0.106412735355395,-0.168138727815808,-0.0446867428949824,3.39201397351673,-3.40735642204548,0.000849439180886446,0.0224839506435701,-0.822949553958446,"DYNC1LI1",39.16,6132,"NONE"
"637","AD-CONTROL","ENSG00000166189",-0.16580630770938,-0.262154146357957,-0.0694584690608021,3.23043817303269,-3.40134833625142,0.000866904834742932,0.0225604511133914,-0.824639567272052,"HPS6",64.21,2649,"DOWN"
"638","AD-CONTROL","ENSG00000122824",-0.224977408551482,-0.355519580024142,-0.0944352370788206,3.51207766502372,-3.40627821216632,0.000852549088163948,0.0224839506435701,-0.828443496524607,"NUDT10",46.89,2054,"DOWN"
"639","AD-CONTROL","ENSG00000163492",0.379005028191468,0.156724365167002,0.601285691215934,-0.128256813292568,3.37004210885791,0.000963486176216477,0.0236574770337407,-0.831893252263958,"CCDC141",37.75,12649,"UP"
"640","AD-CONTROL","ENSG00000071564",0.133805386460357,0.0551436384426947,0.212467134478019,2.10979330668833,3.36203354954137,0.000989762636260438,0.0238624900281283,-0.843250995878478,"TCF3",59.57,6080,"NONE"
"641","AD-CONTROL","ENSG00000123066",0.0953425524726188,0.039848509554184,0.150836595391054,3.13699792107698,3.39572449995925,0.000883557798012686,0.022831578785528,-0.843463240288012,"MED13L",37.29,17290,"NONE"
"642","AD-CONTROL","ENSG00000164209",-0.108538799685675,-0.171583857537417,-0.0454937418339324,3.8228403611625,-3.40271837367145,0.000862892741419462,0.0224986187307483,-0.843824057544606,"SLC25A46",35.23,8283,"NONE"
"643","AD-CONTROL","ENSG00000280077",0.20011704199824,0.0824813214378796,0.317752762558601,2.27998419830271,3.36230337880641,0.000988866506996984,0.0238624900281283,-0.851561343772849,"",33.16,1903,"UP"
"644","AD-CONTROL","ENSG00000107317",0.25042726381685,0.103260048029452,0.397594479604248,6.28296571800792,3.36327650946668,0.000985640945988657,0.0238335281784102,-0.852362142594985,"PTGDS",65.11,2378,"UP"
"645","AD-CONTROL","ENSG00000149742",-0.317229414623797,-0.503938274865903,-0.13052055438169,2.12108353406249,-3.35815363580615,0.00100273249117859,0.023951932419534,-0.853026758461384,"SLC22A9",37.6,2362,"DOWN"
"646","AD-CONTROL","ENSG00000165121",0.195547994937637,0.0815456915426283,0.309550298332645,3.40198412151471,3.39025043412125,0.000900054639919235,0.0231349477681288,-0.862002646745975,"",37.75,2067,"UP"
"647","AD-CONTROL","ENSG00000174963",0.577062150669896,0.237186451484432,0.91693784985536,0.132129787845396,3.35578798865031,0.00101071825400256,0.0240066846836022,-0.863543752951916,"ZIC4",49.67,8568,"UP"
"648","AD-CONTROL","ENSG00000233705",-0.29238331933945,-0.462573106218721,-0.122193532460179,3.80471685131975,-3.39555787430399,0.000884055740255709,0.022831578785528,-0.863662265198906,"SLC26A4-AS1",43.34,5029,"DOWN"
"649","AD-CONTROL","ENSG00000163468",-0.101300768718875,-0.160540001123284,-0.0420615363144665,4.90442269014327,-3.37983390103709,0.000932245809858967,0.0233455586277709,-0.86512242597625,"CCT3",45.93,4018,"NONE"
"650","AD-CONTROL","ENSG00000033627",-0.0999360607927979,-0.158317481942106,-0.0415546396434899,4.64789904866308,-3.38329294716774,0.000921438348490798,0.0233455586277709,-0.867305125190843,"ATP6V0A1",45.47,11056,"NONE"
"651","AD-CONTROL","ENSG00000125354",-0.184957537232043,-0.292960503466501,-0.0769545709975854,3.02440458041214,-3.38476397475078,0.000916877905073228,0.0233455586277709,-0.867647487095465,"SEPT6",47.21,6245,"DOWN"
"652","AD-CONTROL","ENSG00000090316",-0.108571683777608,-0.172142116324799,-0.0450012512304177,2.81803188811409,-3.37561918041759,0.000945574672774435,0.0235628546702661,-0.875207397103742,"MAEA",55.03,9857,"NONE"
"653","AD-CONTROL","ENSG00000145063",-0.297684224954375,-0.472905245912831,-0.122463203995919,2.46841423557206,-3.35785279866599,0.00100374474788392,0.023951932419534,-0.879887464317774,"",49.31,2705,"DOWN"
"654","AD-CONTROL","ENSG00000132341",-0.134277202909017,-0.212973699801049,-0.0555807060169846,4.94059319558777,-3.37239878940516,0.000955878993827653,0.0236574770337407,-0.880979735945844,"RAN",45.79,4825,"NONE"
"655","AD-CONTROL","ENSG00000167881",-0.101826332208973,-0.161275060137922,-0.0423776042800233,3.2481432972405,-3.38539675733468,0.000914922675647813,0.0233455586277709,-0.883533667415104,"SRP68",46.03,7641,"NONE"
"656","AD-CONTROL","ENSG00000178980",-0.137339198471752,-0.2179782003189,-0.0567001966246038,5.29015603608687,-3.36621153856892,0.000975971942939184,0.0237050804354961,-0.885016533058907,"SELENOW",54.44,5261,"NONE"
"657","AD-CONTROL","ENSG00000185518",-0.26989716240706,-0.428227879197097,-0.111566445617022,5.03044265886348,-3.36918749377719,0.000966258776484499,0.0236805942188889,-0.885125918742077,"SV2B",42.5,12454,"DOWN"
"658","AD-CONTROL","ENSG00000261799",0.113377753723817,0.0469939691246257,0.179761538323008,2.97822585545128,3.37565364007575,0.000945464976117946,0.0235628546702661,-0.886921309341508,"",39.78,3170,"NONE"
"659","AD-CONTROL","ENSG00000100345",0.154226801332705,0.0641055158879588,0.244348086777452,4.37931726801865,3.38239647492817,0.00092422797465049,0.0233455586277709,-0.887121257681971,"MYH9",52.37,8959,"UP"
"660","AD-CONTROL","ENSG00000164794",-0.366037587697568,-0.579912537454384,-0.152162637940752,3.26761453538089,-3.38265575805912,0.000923420330469138,0.0233455586277709,-0.887606215367829,"KCNV1",40.97,6979,"DOWN"
"661","AD-CONTROL","ENSG00000124942",0.308903239531639,0.12759577776601,0.490210701297267,5.19886395308039,3.36743191895637,0.000971977767521127,0.0237050804354961,-0.891048825501356,"AHNAK",50.05,19465,"UP"
"662","AD-CONTROL","ENSG00000165283",-0.114995342977971,-0.182192147425455,-0.0477985385304874,4.29687091123815,-3.38238992120674,0.000924248397483346,0.0233455586277709,-0.892217057087479,"STOML2",53.1,1806,"NONE"
"663","AD-CONTROL","ENSG00000163083",0.235485607587943,0.096249011235666,0.37472220394022,2.05425889524006,3.34274316866707,0.00105583269599899,0.0247147929272943,-0.895247859762494,"INHBB",56.09,3204,"UP"
"664","AD-CONTROL","ENSG00000260838",-0.317230969187518,-0.505012869577314,-0.129449068797723,1.38911939886374,-3.33898053603205,0.00106919111549033,0.0247879954410208,-0.895403073706166,"",33.98,3296,"DOWN"
"665","AD-CONTROL","ENSG00000183255",0.234266784656938,0.0966217512943209,0.371911818019556,5.27311965576872,3.3638932910354,0.000983601646791901,0.0238195045681564,-0.897171638447044,"PTTG1IP",51,3537,"UP"
"666","AD-CONTROL","ENSG00000064692",0.240221056784556,0.0979802649386854,0.382461848630427,1.03109790004975,3.3379432683034,0.00107290139234712,0.0247879954410208,-0.899753533054944,"SNCAIP",39.26,7325,"UP"
"667","AD-CONTROL","ENSG00000099341",-0.135304616979705,-0.214643429109201,-0.0559658048502092,4.68367552183821,-3.37069115650198,0.000961385467483314,0.0236574770337407,-0.903329292951763,"PSMD8",53.6,3105,"NONE"
"668","AD-CONTROL","ENSG00000137038",-0.11747255307813,-0.18613758516412,-0.0488075209921408,3.49416092668482,-3.38137096754269,0.000927428824679406,0.0233455586277709,-0.903431273401569,"TMEM261",38.15,3000,"NONE"
"669","AD-CONTROL","ENSG00000027075",0.235527766447368,0.0959157851326739,0.375139747762062,1.39166028224317,3.33435213059811,0.0010858399408969,0.0248366845574799,-0.908247495654355,"PRKCH",42.48,8809,"UP"
"670","AD-CONTROL","ENSG00000067113",0.17797361132199,0.073933899210422,0.282013323433557,3.63625281805995,3.38102599945188,0.000928507881807608,0.0233455586277709,-0.909172081976182,"PLPP1",39.62,2016,"UP"
"671","AD-CONTROL","ENSG00000015153",-0.102104394847843,-0.162182930991147,-0.0420258587045388,2.76505350792908,-3.3590551380027,0.000999704831600024,0.023951932419534,-0.911432750886462,"YAF2",39.02,10839,"NONE"
"672","AD-CONTROL","ENSG00000175497",-0.140279688003471,-0.222315687226312,-0.0582436887806303,3.70022412910709,-3.37973273566706,0.000932563670218517,0.0233455586277709,-0.914096196012446,"DPP10",36.62,10005,"DOWN"
"673","AD-CONTROL","ENSG00000228274",0.15974159748063,0.0649597391001365,0.254523455861124,1.55465600028557,3.33107831215305,0.00109776212701895,0.0249812639860911,-0.917531197496629,"",48.22,3358,"UP"
"674","AD-CONTROL","ENSG00000145428",-0.202789671614111,-0.322127662800898,-0.083451680427323,2.75584583861247,-3.35860668530731,0.00100120987189083,0.023951932419534,-0.91765351171912,"RNF175",41.13,4390,"DOWN"
"675","AD-CONTROL","ENSG00000269958",0.252713630579546,0.104236223715794,0.401191037443298,3.06332107832486,3.36403365701816,0.000983138098635015,0.0238195045681564,-0.918351642937231,"",49.08,811,"UP"
"676","AD-CONTROL","ENSG00000116117",0.273589712648739,0.111261980553412,0.435917444744065,1.67973214203833,3.33118752504482,0.00109736244481412,0.0249812639860911,-0.918375718724342,"PARD3B",37.58,10382,"UP"
"677","AD-CONTROL","ENSG00000116857",-0.103516200427539,-0.164182510909572,-0.0428498899455052,4.34116680751483,-3.37250636984318,0.000955533077561791,0.0236574770337407,-0.920809176450683,"TMEM9",48.53,3915,"NONE"
"678","AD-CONTROL","ENSG00000153786",0.0868938751009809,0.0360350193587574,0.137752730843204,3.68236541992489,3.37687216076728,0.000941593664125109,0.0235355157516846,-0.923707680369943,"ZDHHC7",48.57,3947,"NONE"
"679","AD-CONTROL","ENSG00000173598",-0.148632782073098,-0.235806672295918,-0.0614588918502777,3.16467997896094,-3.36992487158557,0.000963866084268936,0.0236574770337407,-0.923882535951495,"NUDT4",41.97,10078,"DOWN"
"680","AD-CONTROL","ENSG00000129055",-0.148594083879285,-0.235620668595667,-0.0615674991629036,4.0808157079528,-3.3747500908321,0.00094834521838697,0.0235958699001709,-0.924415122994587,"ANAPC13",45.33,2359,"DOWN"
"681","AD-CONTROL","ENSG00000186094",-0.192134319745885,-0.305909473452886,-0.0783591660388833,2.3104479753689,-3.33771734370925,0.0010737111124128,0.0247879954410208,-0.927696105849662,"AGBL4",39.05,7462,"DOWN"
"682","AD-CONTROL","ENSG00000165288",0.0755197238459755,0.0308545693155555,0.120184878376396,2.51732464731432,3.34182413786399,0.00105908104194929,0.0247147929272943,-0.9323981969081,"BRWD3",36.15,12694,"NONE"
"683","AD-CONTROL","ENSG00000104490",-0.292219991318833,-0.463600506120051,-0.120839476517616,3.91958316244595,-3.37008240028794,0.000963355643962039,0.0236574770337407,-0.932467798645394,"NCALD",40.58,8042,"DOWN"
"684","AD-CONTROL","ENSG00000150394",-0.200400686561108,-0.318948823591468,-0.0818525495307468,2.40586419212964,-3.34115413315912,0.00106145508160969,0.0247147929272943,-0.934772204164522,"CDH8",36.82,13529,"DOWN"
"685","AD-CONTROL","ENSG00000136044",0.142857364461847,0.059129270907322,0.226585458016371,3.93700390165678,3.37227878412096,0.000956264999459868,0.0236574770337407,-0.935109604051026,"APPL2",43.65,5124,"UP"
"686","AD-CONTROL","ENSG00000237854",0.172577655234917,0.0706287997629935,0.27452651070684,2.56859422908768,3.34575587149647,0.00104524938212953,0.0245475689426162,-0.9352939648112,"LINC00674",40.03,734,"UP"
"687","AD-CONTROL","ENSG00000171132",-0.192243321294933,-0.305050716145858,-0.0794359264440076,4.20457165844281,-3.36826095048058,0.000969273164756471,0.0237050804354961,-0.936030657237102,"PRKCE",44.43,9908,"DOWN"
"688","AD-CONTROL","ENSG00000107731",0.197783691721515,0.0816726140893816,0.313894769353648,3.28939527012257,3.36673444611664,0.000974258645452802,0.0237050804354961,-0.938641742929927,"UNC5B",54.37,6841,"UP"
"689","AD-CONTROL","ENSG00000108389",-0.0921048219202287,-0.14618291207331,-0.0380267317671478,4.32184998608141,-3.36630189070242,0.000975675704430819,0.0237050804354961,-0.940440361534777,"MTMR4",47.85,7475,"NONE"
"690","AD-CONTROL","ENSG00000127540",-0.168167047253138,-0.266776302147709,-0.0695577923585667,3.82682447775058,-3.37066243329051,0.000961478342368225,0.0236574770337407,-0.940612228495341,"UQCR11",56.38,2151,"DOWN"
"691","AD-CONTROL","ENSG00000102978",-0.102345866996885,-0.162361967126769,-0.0423297668670007,3.91928492299511,-3.37050190746027,0.000961997548185075,0.0236574770337407,-0.941267761403314,"POLR2C",48.07,3940,"NONE"
"692","AD-CONTROL","ENSG00000119125",-0.283840100910354,-0.450873634396265,-0.116806567424443,4.49707786668867,-3.35862969463041,0.00100113259935662,0.023951932419534,-0.947562384923009,"GDA",40.49,7904,"DOWN"
"693","AD-CONTROL","ENSG00000156687",-0.240053697947903,-0.381567180798623,-0.0985402150971825,2.85095935584371,-3.35276118544968,0.00102102264239715,0.0241523645930526,-0.949944687979074,"UNC5D",38.57,10816,"DOWN"
"694","AD-CONTROL","ENSG00000173511",0.145213709200071,0.0599677119968758,0.230459706403266,3.92392723966616,3.36686468651757,0.000973832352985729,0.0237050804354961,-0.951070126591782,"VEGFB",61.25,1545,"UP"
"695","AD-CONTROL","ENSG00000183690",0.22792665711359,0.0922184168387194,0.363634897388461,1.78677079066974,3.31956319805518,0.00114067509375782,0.0253652573301297,-0.953572195792304,"EFHC2",39.92,3319,"UP"
"696","AD-CONTROL","ENSG00000164951",-0.238258438527797,-0.379136959002171,-0.0973799180534236,5.19047119771847,-3.3426857390279,0.00105603540991899,0.0247147929272943,-0.957806057056501,"PDP1",42.9,5603,"DOWN"
"697","AD-CONTROL","ENSG00000088888",0.136724646370899,0.0562933164638619,0.217155976277935,3.32344823643042,3.35980133523646,0.000997205227822334,0.023951932419534,-0.960055314595741,"MAVS",52.52,11771,"NONE"
"698","AD-CONTROL","ENSG00000091656",0.195656348337755,0.0792360677012658,0.312076628974244,2.20527443953789,3.32167655497864,0.00113268375421195,0.0253611761812967,-0.964754426066795,"ZFHX4",36.38,15687,"UP"
"699","AD-CONTROL","ENSG00000185305",-0.15246769484749,-0.242274729417034,-0.0626606602779462,3.19064581142837,-3.35551757101761,0.00101163488683759,0.0240066846836022,-0.966916687436648,"ARL15",38.5,3797,"DOWN"
"700","AD-CONTROL","ENSG00000213585",-0.149189953358383,-0.237605149650694,-0.0607747570660728,5.43552329590541,-3.33506806642216,0.00108324890845808,0.0248325683761978,-0.967662298864123,"VDAC1",47.42,3163,"DOWN"
"701","AD-CONTROL","ENSG00000054523",0.0799357345442626,0.032612135802097,0.127259333286428,5.21319051755997,3.33852971502159,0.00107080221348504,0.0247879954410208,-0.968861292152038,"KIF1B",41.99,17720,"NONE"
"702","AD-CONTROL","ENSG00000270629",0.297457506085413,0.120108771870014,0.474806240300811,0.382938717104749,3.31504080532839,0.001157953060632,0.025540688994102,-0.970813597051438,"NBPF14",41.33,12116,"UP"
"703","AD-CONTROL","ENSG00000153814",-0.161422618699261,-0.256392942690885,-0.0664522947076369,3.59143880363273,-3.35945252476163,0.000998372941014507,0.023951932419534,-0.973800403352125,"JAZF1",41.44,4020,"DOWN"
"704","AD-CONTROL","ENSG00000086991",-0.247723819693374,-0.395557924984976,-0.0998897144017712,0.771805305222006,-3.31196066258799,0.00116986042911598,0.0256719646913934,-0.97406251477229,"NOX4",35.47,6096,"DOWN"
"705","AD-CONTROL","ENSG00000105699",0.179698320834343,0.0730517681823546,0.286344873486332,2.5918692197918,3.33034508504209,0.00110044901396884,0.0249812639860911,-0.97440457253807,"LSR",54.26,2916,"UP"
"706","AD-CONTROL","ENSG00000047315",-0.0982441349210714,-0.15609110388096,-0.0403971659611832,4.17159524824263,-3.35674278579416,0.00100748799391409,0.0240061591776143,-0.97452346635867,"POLR2B",40.19,5901,"NONE"
"707","AD-CONTROL","ENSG00000185149",-0.408140270942333,-0.651712432491873,-0.164568109392793,1.59101241259349,-3.31187424217034,0.00117019616042132,0.0256719646913934,-0.974738530120607,"NPY2R",39.63,3628,"DOWN"
