GeneID	RNAseq wt_1	RNAseq wt_2	RNAseq wt_3	RNAseq APP_1	RNAseq APP_2	RNAseq APP_3	RNAseq PSEN_1	RNAseq PSEN_2	RNAseq PSEN_3	RNAseq APP/PSEN1_1	RNAseq APP/PSEN1_2	RNAseq APP/PSEN1_3 
ENSG00000253247	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253310	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265929	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000211978	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253674	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254284	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000253128	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211979	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000253303	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215567	0	0	0	0	0	0	0	3	0	0	0	1
ENSG00000201241	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000258463	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000188403	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258706	0	0	0	0	0	0	0	0	2	0	1	0
ENSG00000259337	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259490	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270961	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271317	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270783	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271197	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271336	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259769	0	0	1	0	0	1	0	0	0	0	0	0
ENSG00000258397	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239471	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000258410	0	1	4	4	4	6	2	0	1	6	6	2
ENSG00000258780	4	4	1	3	4	2	3	6	5	3	10	3
ENSG00000258628	3	0	1	1	1	0	0	0	1	0	1	3
ENSG00000259156	0	0	1	0	0	0	0	0	0	0	1	4
ENSG00000258654	1	0	0	0	1	1	0	1	0	0	1	2
ENSG00000239083	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000265002	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000180229	97	108	131	107	89	107	118	191	106	66	154	138
ENSG00000258488	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000215405	0	0	1	0	0	0	0	0	0	0	0	1
ENSG00000258797	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181984	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000242443	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221354	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258916	0	1	0	0	0	0	0	0	1	0	0	0
ENSG00000258707	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000270685	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258590	16	21	22	29	22	30	14	19	9	6	29	25
ENSG00000260409	13	12	19	11	15	17	9	12	12	4	20	12
ENSG00000238478	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259383	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000259443	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258420	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268343	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259089	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000259214	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265322	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230031	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000238489	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261048	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000261554	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258799	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270831	2	3	0	1	3	3	0	0	4	1	2	1
ENSG00000266545	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258710	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000258855	0	0	1	0	0	0	0	0	0	1	1	0
ENSG00000258494	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270824	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270451	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271255	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271305	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270185	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259698	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259025	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000258771	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000243059	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260986	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258684	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000258883	1	0	0	0	0	0	0	1	0	1	1	0
ENSG00000237161	34	34	29	41	46	38	26	57	36	16	60	39
ENSG00000247765	2	7	6	9	14	5	5	5	16	4	16	8
ENSG00000207289	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258415	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000268531	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258712	13	13	6	28	18	8	17	14	18	5	24	3
ENSG00000258767	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258848	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265793	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000233917	0	0	0	0	0	0	0	0	0	1	2	1
ENSG00000200790	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258585	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258997	0	0	0	0	0	0	0	2	0	0	2	2
ENSG00000264902	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258786	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261841	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261406	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259176	0	0	0	2	2	0	1	1	0	1	2	9
ENSG00000258721	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259324	1	0	0	0	0	0	0	0	0	0	3	0
ENSG00000258652	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000261277	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000238960	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000182974	0	0	0	0	1	0	0	0	0	2	0	0
ENSG00000183706	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259435	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260739	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000223877	3	6	4	8	4	3	1	6	4	1	8	5
ENSG00000270505	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000269182	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271288	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259261	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270356	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000271507	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000221641	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000259098	0	1	0	0	2	1	0	3	1	1	5	0
ENSG00000258732	0	2	1	0	2	0	2	3	0	1	1	1
ENSG00000259501	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000263930	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259689	0	1	2	0	1	0	0	2	3	0	1	2
ENSG00000185182	0	0	0	0	0	0	0	0	1	0	0	2
ENSG00000221000	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241034	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197414	0	0	0	1	0	0	0	1	0	0	0	1
ENSG00000259596	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259184	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259400	0	0	0	2	0	1	0	3	0	0	1	3
ENSG00000153575	572	650	587	668	484	572	660	978	624	392	744	743
ENSG00000068793	384	415	409	872	640	731	365	518	367	156	293	296
ENSG00000140157	496	544	539	699	501	648	622	883	596	270	541	459
ENSG00000170113	1155	1344	1378	2408	2137	2048	1934	2759	1597	700	1598	1402
ENSG00000259344	6	8	8	9	7	12	12	15	14	7	18	19
ENSG00000259425	0	2	1	2	2	1	1	9	2	1	3	7
ENSG00000270628	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000259480	8	7	3	20	10	7	4	16	7	5	18	9
ENSG00000230856	0	0	1	1	0	0	0	1	0	0	2	2
ENSG00000259174	0	1	0	2	4	2	1	4	3	0	4	0
ENSG00000187667	65	71	75	123	94	107	103	169	86	47	90	86
ENSG00000153666	1	2	1	3	1	1	1	3	4	2	3	3
ENSG00000244736	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239124	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140181	382	452	499	491	486	398	448	731	432	235	471	453
ENSG00000259414	1	0	1	0	0	0	0	0	1	0	1	1
ENSG00000259455	0	1	1	0	0	1	0	0	0	0	3	0
ENSG00000259233	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175676	0	0	0	0	1	0	0	2	0	0	1	2
ENSG00000242962	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238347	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259325	0	0	0	0	0	0	0	0	0	0	2	2
ENSG00000259401	0	3	6	2	3	0	1	4	0	0	0	1
ENSG00000259145	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260399	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261739	1	0	1	0	0	0	0	1	0	1	1	3
ENSG00000242502	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238737	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261418	2	0	1	0	1	0	3	2	2	0	6	2
ENSG00000174450	2	1	2	3	2	0	1	1	0	8	12	6
ENSG00000265673	0	3	4	3	3	2	1	4	3	3	12	2
ENSG00000179455	139	134	134	129	104	116	148	150	103	86	184	200
ENSG00000260978	16	14	13	13	8	7	8	18	4	6	21	18
ENSG00000254585	1	3	3	14	10	12	6	9	1	1	4	1
ENSG00000179449	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182636	1719	1815	1771	1945	1417	1852	2296	2927	1823	875	1510	1313
ENSG00000206616	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000261622	19	25	25	18	13	14	19	24	17	22	22	28
ENSG00000260232	12	6	8	11	4	5	6	9	8	7	9	15
ENSG00000260551	14	12	20	14	8	7	4	11	11	9	19	18
ENSG00000260780	2	4	5	0	2	2	1	4	1	2	1	4
ENSG00000261621	4	3	3	2	3	2	2	6	0	3	6	3
ENSG00000260959	0	0	2	0	0	1	1	0	0	0	1	1
ENSG00000261598	2	0	2	1	1	0	0	1	0	1	1	1
ENSG00000260760	21	25	18	8	12	10	6	10	6	14	26	22
ENSG00000259905	229	260	233	133	101	121	101	167	108	144	277	254
ENSG00000185823	6	16	14	4	2	1	7	8	7	4	13	10
ENSG00000128739	695	715	710	938	716	869	691	1012	650	529	1049	765
ENSG00000238615	3	5	5	4	1	5	2	4	2	4	6	6
ENSG00000241061	51	70	60	125	99	85	85	116	67	100	204	91
ENSG00000242088	16	24	18	22	18	17	10	25	14	17	32	20
ENSG00000273173	24	27	35	17	20	27	30	26	31	16	44	40
ENSG00000214265	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224078	7628	8725	9088	7844	6705	7195	7921	10769	6611	6399	14474	12946
ENSG00000270704	300	315	333	388	271	377	478	653	433	265	476	500
ENSG00000239014	110	152	172	179	155	144	222	326	187	69	214	217
ENSG00000271347	219	262	284	280	274	260	393	522	294	158	376	380
ENSG00000272846	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257647	138	186	183	227	243	181	219	408	255	90	288	271
ENSG00000257151	1727	1885	2277	2158	2175	1781	2695	4203	2415	990	3201	2799
ENSG00000270246	95	89	75	96	57	66	98	92	58	50	124	109
ENSG00000207063	5	8	11	15	13	6	6	11	6	8	19	18
ENSG00000207001	10	13	25	25	14	23	12	23	11	14	26	20
ENSG00000207014	7	9	5	7	2	2	5	8	4	7	14	7
ENSG00000207191	6	1	3	3	2	2	1	6	3	5	9	4
ENSG00000207442	21	22	28	32	31	28	25	37	19	36	55	38
ENSG00000207133	33	21	27	27	23	30	10	19	16	21	35	24
ENSG00000207093	22	18	20	22	11	15	31	18	11	21	28	24
ENSG00000206727	16	9	14	13	11	17	11	12	10	12	26	16
ENSG00000200661	5	5	3	0	2	1	1	2	0	1	1	2
ENSG00000206609	10	5	11	12	3	7	6	2	6	1	8	19
ENSG00000207197	11	10	10	15	10	7	9	4	4	5	12	15
ENSG00000207137	69	67	62	82	53	86	59	59	57	52	94	107
ENSG00000206621	50	68	73	86	46	59	57	90	46	58	100	100
ENSG00000207174	7	10	8	8	6	7	4	12	5	5	13	11
ENSG00000207263	9	16	15	5	12	12	4	8	8	6	13	18
ENSG00000206656	8	5	9	10	7	11	6	11	6	6	15	14
ENSG00000206688	54	92	70	103	76	108	63	66	49	59	131	157
ENSG00000207460	58	76	68	114	83	111	68	72	46	69	109	137
ENSG00000261069	866	964	985	1204	848	1131	1254	1546	1060	1131	2155	1917
ENSG00000207375	12	9	14	4	3	4	4	5	7	2	12	23
ENSG00000207279	18	15	17	10	7	7	13	14	6	5	27	23
ENSG00000252326	10	13	13	12	14	18	9	11	10	3	12	11
ENSG00000251815	10	14	16	15	10	10	12	17	11	10	15	28
ENSG00000251896	23	26	31	27	14	17	15	32	13	21	39	45
ENSG00000207245	15	13	14	7	3	4	7	14	7	10	13	6
ENSG00000252277	13	10	10	5	7	17	14	11	7	10	22	21
ENSG00000270523	45	40	50	25	25	30	18	32	18	29	105	81
ENSG00000212428	21	23	21	8	9	4	7	6	4	11	38	25
ENSG00000270814	63	90	86	42	44	36	25	44	28	49	149	145
ENSG00000201831	90	85	109	118	74	157	123	167	83	86	181	130
ENSG00000199712	5	8	6	4	3	5	2	6	2	6	3	10
ENSG00000199970	7	3	7	5	3	4	5	3	4	1	8	7
ENSG00000200680	10	15	11	13	12	8	6	6	11	12	22	35
ENSG00000200503	337	219	219	563	330	303	324	321	196	306	644	253
ENSG00000200812	9	11	13	5	10	10	9	8	2	9	11	17
ENSG00000200726	9	9	9	3	5	10	4	7	6	1	9	14
ENSG00000199782	5	2	8	5	3	1	2	8	1	2	5	9
ENSG00000201943	2	3	6	3	4	7	8	5	1	4	3	11
ENSG00000200486	5	6	7	7	11	9	10	7	3	7	15	8
ENSG00000199453	6	6	15	6	6	9	11	11	9	6	13	13
ENSG00000199960	16	8	16	5	6	7	14	7	4	6	18	11
ENSG00000201679	11	14	4	7	3	8	8	10	2	5	12	7
ENSG00000200757	2	7	4	3	0	2	4	3	4	0	2	2
ENSG00000201482	8	6	6	9	8	9	10	10	5	3	9	9
ENSG00000200163	2	8	5	12	7	4	7	6	7	7	4	4
ENSG00000199968	4	2	5	1	3	1	5	3	4	1	7	8
ENSG00000201969	21	25	17	17	18	12	13	37	13	9	31	32
ENSG00000199833	10	7	8	7	8	11	4	9	4	11	10	17
ENSG00000201326	11	7	9	7	6	8	7	8	8	9	6	19
ENSG00000201331	2	5	5	2	3	6	1	2	0	1	3	10
ENSG00000200398	3	1	0	2	2	4	1	4	5	2	4	5
ENSG00000199489	12	13	11	11	9	7	4	9	3	5	12	16
ENSG00000201300	9	6	7	4	7	7	0	8	2	8	10	14
ENSG00000200801	8	0	2	2	1	1	0	2	1	2	1	3
ENSG00000199704	7	11	5	11	9	15	11	15	5	7	10	13
ENSG00000200987	7	7	1	4	2	2	3	2	1	1	3	0
ENSG00000202188	4	7	7	4	3	5	1	4	4	3	2	7
ENSG00000200949	19	24	13	14	11	14	22	25	23	10	18	20
ENSG00000200593	0	7	4	5	4	0	1	3	3	2	4	2
ENSG00000199311	3	8	3	4	1	3	5	8	4	1	2	6
ENSG00000201992	17	12	9	17	13	19	12	12	7	12	15	19
ENSG00000202499	6	11	6	10	5	11	7	2	5	1	6	11
ENSG00000200638	7	5	9	11	5	5	4	0	9	6	11	3
ENSG00000201907	13	16	11	21	16	14	14	11	8	9	19	19
ENSG00000200564	4	8	10	7	4	3	3	5	7	2	6	9
ENSG00000272460	12	11	10	13	5	12	6	21	8	7	16	18
ENSG00000200478	14	13	8	13	5	9	9	15	5	5	9	12
ENSG00000201143	68	46	62	44	25	38	50	81	53	39	74	53
ENSG00000202373	7	7	3	7	2	2	1	5	2	3	7	8
ENSG00000202261	15	11	7	7	4	6	2	5	2	4	5	4
ENSG00000212380	10	17	10	14	15	6	8	14	8	7	23	33
ENSG00000212528	4	0	1	3	1	1	2	1	0	0	5	3
ENSG00000201634	1	1	2	2	1	2	1	4	3	1	3	1
ENSG00000239169	2	10	1	1	4	7	3	10	1	2	7	5
ENSG00000114062	1866	2065	2261	2797	2458	2282	2690	3819	2237	1407	3514	3193
ENSG00000261529	53	49	70	42	54	49	29	46	28	35	141	111
ENSG00000235731	12	11	12	8	8	11	5	9	3	4	19	18
ENSG00000223628	3	0	0	0	0	0	0	0	0	1	1	3
ENSG00000206190	24	20	23	55	51	64	21	41	28	17	24	30
ENSG00000222123	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000199214	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266517	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259011	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000206187	1	0	1	0	2	0	0	3	0	0	5	4
ENSG00000258965	2	2	0	3	5	2	2	7	0	1	6	0
ENSG00000212604	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258931	0	0	0	0	1	1	0	0	0	0	0	1
ENSG00000259150	0	0	0	0	0	0	0	0	0	0	2	1
ENSG00000235160	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000166206	3256	3835	3958	5968	5336	4788	6796	9989	5755	2363	4989	4127
ENSG00000235518	8	11	11	8	4	4	14	11	5	6	23	21
ENSG00000242793	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000186297	1551	1833	1780	1964	1529	1702	3590	5195	2882	740	1578	1336
ENSG00000259122	0	3	4	3	1	2	7	6	3	4	3	2
ENSG00000182256	288	319	316	636	504	538	481	781	442	129	257	197
ENSG00000228740	10	12	22	5	10	7	6	18	7	3	15	13
ENSG00000214254	6	9	8	4	3	2	5	14	6	2	8	8
ENSG00000200326	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000258624	5	4	4	2	9	3	4	3	1	0	3	4
ENSG00000261426	45	39	46	30	41	29	37	58	23	7	46	33
ENSG00000258970	0	5	9	1	2	1	3	6	3	3	7	2
ENSG00000259152	1	5	3	3	2	9	3	4	2	1	3	1
ENSG00000259168	78	70	56	121	115	130	135	221	145	15	48	34
ENSG00000258594	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258853	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000104044	13	14	12	16	12	12	34	50	31	1	2	11
ENSG00000232394	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000228992	0	0	0	0	1	0	0	1	1	0	0	1
ENSG00000128731	2718	3232	3286	4043	3582	3630	4928	7162	4413	2024	3358	2814
ENSG00000256338	147	192	150	299	163	164	135	236	166	148	314	66
ENSG00000261401	0	0	0	0	0	0	0	2	0	0	1	0
ENSG00000261561	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237850	0	0	1	1	0	0	1	1	0	0	0	0
ENSG00000261497	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000153684	0	0	0	0	0	0	3	2	0	0	1	1
ENSG00000241273	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221050	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261524	0	1	0	1	0	0	2	2	1	0	0	2
ENSG00000266039	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260159	1	1	0	4	0	1	3	4	2	1	8	0
ENSG00000261365	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263964	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260053	0	0	0	0	4	0	2	3	0	2	0	0
ENSG00000183629	1	0	0	1	0	1	2	1	1	1	1	2
ENSG00000238607	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244424	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261041	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000227717	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000260444	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261581	2	1	2	2	3	2	0	3	1	1	1	2
ENSG00000206149	414	481	487	468	374	317	518	822	476	294	605	488
ENSG00000254398	0	9	3	2	3	3	3	7	7	4	5	6
ENSG00000188626	0	0	2	0	3	3	3	2	1	2	2	3
ENSG00000238340	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241075	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261480	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000248334	67	55	49	87	72	65	113	133	89	32	57	63
ENSG00000260844	3	4	4	1	3	4	2	5	3	1	3	1
ENSG00000232431	0	0	1	0	0	0	0	0	0	1	2	0
ENSG00000256951	0	2	1	1	0	2	2	5	1	0	1	3
ENSG00000261377	10	16	15	15	14	15	27	41	20	29	57	31
ENSG00000271616	0	0	0	0	0	0	0	0	2	0	2	1
ENSG00000261649	3	1	2	3	0	1	3	3	0	4	16	3
ENSG00000270301	11	9	20	5	7	7	14	22	16	11	17	12
ENSG00000034053	2502	2850	2736	4129	3166	3982	3330	4696	2854	1727	3152	2694
ENSG00000259277	6	3	7	0	6	1	0	7	2	3	8	2
ENSG00000104059	207	237	238	786	580	768	431	548	318	102	192	176
ENSG00000259299	8	8	5	6	6	8	5	12	6	2	5	1
ENSG00000252868	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185115	513	484	510	512	360	495	655	847	527	288	533	412
ENSG00000259690	9	6	9	8	19	11	4	6	4	4	13	6
ENSG00000259814	0	2	0	1	2	3	1	0	0	0	0	0
ENSG00000259300	1	0	0	2	2	2	0	2	1	1	0	2
ENSG00000256802	6	4	3	6	5	9	2	5	6	1	2	5
ENSG00000104067	442	511	545	1539	1248	1232	564	773	442	334	681	647
ENSG00000259644	1	4	5	14	12	11	3	5	3	3	4	8
ENSG00000234664	114	118	130	105	74	111	105	147	94	40	136	66
ENSG00000259523	2	0	4	2	3	3	3	1	1	2	8	1
ENSG00000259749	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259647	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000260174	0	1	0	0	0	0	0	2	1	0	0	1
ENSG00000229389	0	0	0	0	0	0	0	0	0	1	1	1
ENSG00000179938	0	1	0	1	0	0	1	0	1	1	1	2
ENSG00000239955	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221250	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261792	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000178081	5	5	5	31	29	27	7	14	6	6	19	24
ENSG00000207432	0	1	0	0	0	0	0	0	0	0	1	0
ENSG00000261247	1	0	2	2	4	1	1	2	0	1	0	2
ENSG00000241167	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221785	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260897	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261747	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259906	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225930	1	3	1	17	10	9	1	1	2	1	4	4
ENSG00000259993	0	2	0	6	4	2	0	4	0	1	1	1
ENSG00000206972	0	0	2	0	1	0	0	0	0	0	1	0
ENSG00000270955	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238783	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270173	2	7	7	6	6	12	2	3	4	1	7	1
ENSG00000166664	6	17	18	26	36	40	15	6	6	11	21	30
ENSG00000263070	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238519	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000186399	3	4	0	7	4	3	3	4	4	3	2	5
ENSG00000221723	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240221	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271333	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215302	31	25	39	52	48	68	38	55	28	25	46	41
ENSG00000270055	17	18	30	39	33	41	21	36	29	11	24	30
ENSG00000260784	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000260693	2	2	0	4	2	0	0	0	1	1	0	3
ENSG00000178115	0	2	0	5	1	0	1	3	3	0	3	1
ENSG00000239898	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000221593	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259890	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260128	1	0	1	11	6	3	0	4	0	2	3	4
ENSG00000207430	0	0	0	0	0	0	1	0	0	0	1	2
ENSG00000261794	6	9	6	11	9	17	9	17	4	11	9	13
ENSG00000270016	1	4	0	1	1	2	0	1	1	0	0	7
ENSG00000243928	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221358	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269930	3	1	2	0	3	4	1	2	2	1	6	3
ENSG00000247728	6	8	8	3	9	7	12	8	6	4	15	10
ENSG00000187951	17	28	25	10	28	13	12	27	13	12	38	31
ENSG00000252602	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269974	0	0	0	0	1	2	0	2	0	0	1	2
ENSG00000206846	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103832	3	0	1	1	0	2	0	1	1	0	4	2
ENSG00000241266	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221379	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259845	7	9	5	6	5	9	5	18	5	9	11	6
ENSG00000260382	9	7	10	17	6	12	9	24	17	8	15	8
ENSG00000261628	1	0	0	0	1	0	0	1	1	0	0	2
ENSG00000198690	476	552	556	679	552	607	545	801	526	370	688	607
ENSG00000270015	78	105	102	117	83	85	106	154	104	71	119	115
ENSG00000166912	71	71	74	105	82	86	59	98	63	15	52	58
ENSG00000212526	0	0	0	1	2	0	0	1	0	0	0	1
ENSG00000134160	1	0	0	0	0	0	1	1	1	1	6	6
ENSG00000259720	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000207702	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259448	15	16	13	12	7	20	16	28	23	5	13	20
ENSG00000259772	2	4	3	4	3	3	0	8	2	1	3	3
ENSG00000169926	929	897	970	923	699	911	662	980	615	303	544	469
ENSG00000259179	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000259696	1	1	1	0	0	3	1	2	0	4	4	1
ENSG00000169918	199	198	214	199	178	234	207	273	157	108	227	178
ENSG00000259358	13	14	14	13	18	6	9	11	2	16	29	20
ENSG00000206849	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175344	47	45	82	119	109	105	60	62	49	31	88	80
ENSG00000201084	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271078	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000207257	0	0	2	1	0	1	1	1	2	0	1	1
ENSG00000260211	17	15	11	32	23	17	20	25	14	15	14	7
ENSG00000260642	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261491	0	0	0	0	0	0	0	0	0	0	0	0
