ID	Name	Length	G2B2_1	G2B2_2	G2B2_3	I45F_1	I45F_2	I45F_3	logFC	logCPM	PValue	FDR
ENSG00000273355	RP11-672L10.6	482	0.474383868970084	0.32412843221802	0.210392540377315	0.886896951196439	0.922862168769492	0.941598476631276	1.46707934541019	-0.327813137782416	0.00107385167927365	0.00559089992360227
ENSG00000181908	AP003774.4	2335	0.474383868970084	1.16686235598487	1.36755151245255	2.24332758243805	2.95315894006238	3.35444457299892	1.46662085742989	1.29153228279738	4.61544006036014e-06	4.20164986484963e-05
ENSG00000197747	S100A10	1943	3.93060920003784	3.95436687305984	5.25981350943288	6.26044906726898	8.4288078080947	21.7156148673088	1.46599630874433	2.55522280788504	0.00524253351446511	0.0217471122935933
ENSG00000158710	TAGLN2	2337	105.313218911359	104.952786352195	107.931373213563	197.204145618973	239.082825855883	440.256137729911	1.4617530859144	7.23324459761349	9.44026881176615e-09	1.35941349396686e-07
ENSG00000258342	RP11-116N8.1	473	0.677691241385834	1.03721098309766	1.47274778264121	3.96495107593702	2.83011065089311	2.11859657242037	1.45817744797518	1.47620734341391	1.99582095701135e-05	0.000159778631164483
ENSG00000246082	NUDT16P1	807	0.0677691241385835	0.259302745774416	0.157794405282986	0.365192862257357	0.369144867507797	0.647348952684002	1.45741908665742	-0.821348856000009	0.0319355214209258	0.095567502589
ENSG00000104518	GSDMD	4771	11.7918276001135	13.0299629751644	12.2553654769786	32.1369718786474	33.9613278107173	35.7807421119885	1.45718961184836	4.05945178974362	1.8589986052053e-27	1.24309546731347e-25
ENSG00000104081	BMF	9433	0.948767737940168	0.583431177992436	0.89416829660359	2.13898676465024	2.64553821713921	1.94204685805201	1.45362266844165	0.694722342645928	2.09692768754472e-06	2.04658835587368e-05
ENSG00000139155	SLCO1C1	5025	7.86121840007568	8.1680364918941	7.78452399396066	28.2763616204982	22.3332644842217	14.5359264829953	1.45319594026522	4.3187531766402	1.58631746727694e-13	3.86368104711996e-12
ENSG00000158292	GPR153	4076	16.1290515449829	15.9471188651266	18.0411603373548	48.7271619069102	47.3735913301673	41.1949333526183	1.45177909740682	5.26987503537098	6.32847957882405e-24	3.45324661646871e-22
ENSG00000159899	NPR2	4490	5.62483730350243	6.93634844946562	6.67996315697976	17.059723708308	17.4728570620357	18.243470484731	1.45066294489983	3.56968564061749	4.96021331093325e-24	2.73914001725981e-22
ENSG00000063015	SEZ6	6116	13.3505174553009	15.1043849413597	14.9378703667894	53.1616466628924	42.3286114742274	23.0691626774663	1.44984840605913	4.75360546295716	5.01803161231818e-12	1.07298352696417e-10
ENSG00000147606	SLC26A7	6292	1.28761335863309	1.42616510175929	1.15715897207523	3.39107657810403	3.62992453049334	3.53099428736728	1.44748502787978	1.88287375603717	1.24926424313937e-07	1.50246698280509e-06
ENSG00000241935	HOGA1	3675	3.59176357934492	3.2412843221802	2.94549556528241	8.13858378744968	7.93661465141763	10.5341329573124	1.44676034946425	2.68588943379221	2.80502446337799e-10	4.95024902658904e-09
ENSG00000164619	BMPER	5869	0.542152993108668	1.03721098309766	0.210392540377315	2.76503167137713	1.47657947003119	0.529649143105093	1.44675381441443	1.42362403803593	0.00378125654573607	0.0165005995774894
ENSG00000196593	ANKRD20A19P	2289	0.0677691241385835	0.194477059330812	0.157794405282986	0.469533680045174	0.369144867507797	0.353099428736729	1.4462353548997	-0.702260761380512	0.0259440611374041	0.080848218989277
ENSG00000119139	TJP2	7307	36.934172655528	34.0983110693357	40.5531621577275	89.8896145242038	92.9629824673802	121.466203485435	1.44608535140817	6.08823704944581	5.2624657669379e-24	2.88010366036372e-22
ENSG00000179403	VWA1	5061	13.7571322001324	13.9375225853748	12.7287486928276	31.4587565630266	33.838279521548	44.4905280208278	1.4417821119824	4.32799970383427	9.22716196508655e-21	4.09850921198011e-19
ENSG00000144810	COL8A1	9452	0.271076496554334	0.259302745774416	0.473383215848959	0.521704088939082	1.29200703627729	1.05929828621019	1.44168778000168	-0.251479374508272	0.00180579995376372	0.00875246582755958
ENSG00000151470	C4orf33	7334	8.06452577249143	7.90873374611968	8.88908483094157	24.7287738157125	23.625271520499	19.3027687709412	1.44136336091857	4.63047747835009	8.2845427086e-20	3.40054588992066e-18
ENSG00000268621	AC006262.5	1744	0.406614744831501	0.32412843221802	0.683775756226274	1.66945308460506	1.16895874710802	1.11814819099964	1.44036605491855	0.107704209323064	8.30861667884191e-05	0.000583825571674528
ENSG00000101463	SYNDIG1	2842	0.542152993108668	0.583431177992436	0.473383215848959	1.2520898134538	0.922862168769492	2.17744647720983	1.43851031958762	1.23712642176338	0.00366483235123823	0.0160762358186856
ENSG00000228495	LINC01013	4197	0.271076496554334	0.453779805105228	0.473383215848959	1.77379390239288	0.861338024184859	0.647348952684002	1.43816772046255	0.313468960743577	0.00157199404977814	0.00778258389690476
ENSG00000029153	ARNTL2	5134	7.31906540696701	8.03838511900689	6.78515942716842	20.9203339664572	20.7336367250213	18.0080708655732	1.43328077020657	4.00882832994528	2.61441885629382e-23	1.37361566709677e-21
ENSG00000163536	SERPINI1	2084	0.338845620692917	0.453779805105228	0.42078508075463	1.09557858677207	1.41505532544655	0.823898667052366	1.4311177117122	-0.0886435327201145	0.000538633391473842	0.00307606504217779
ENSG00000257826	RP11-116N8.4	883	0.406614744831501	0.32412843221802	0.473383215848959	1.40860104013552	1.04591045793876	0.823898667052366	1.42401827612596	0.347938260199991	0.00208077933584016	0.00990511291917284
ENSG00000272168	CASC15	11140	2.0330737241575	2.07442196619533	2.3669160792448	7.04300520067761	6.21393860304791	4.17834324005129	1.42314638721952	3.36123608074448	1.17257142840441e-10	2.19800366941169e-09
ENSG00000248528	CTC-458G6.2	703	0.135538248277167	0.194477059330812	0.210392540377315	1.04340817787816	0.369144867507797	0.0588499047894548	1.42313067369998	0.103558766812128	0.0554423225943775	0.146520861175235
ENSG00000246731	MGC16275	2682	1.82976635174175	1.29651372887208	1.63054218792419	4.22580312040656	5.16802814510916	3.41329447778838	1.42249843266239	1.96488135607442	1.79524689981465e-09	2.8731762611568e-08
ENSG00000184925	LCN12	1964	0.745460365524418	1.49099078820289	0.89416829660359	1.61728267571115	2.39944163880068	4.41374285920911	1.42207313821615	0.920268537954142	0.00093848428716118	0.00498779987185172
ENSG00000115415	STAT1	6023	116.495124394225	127.641776607456	137.281132596198	252.452608637622	355.24041083167	414.715279051288	1.42203578429302	7.43498580630948	2.39792843915317e-20	1.02547688529273e-18
ENSG00000247934	RP11-967K21.1	735	0.406614744831501	0.453779805105228	0.315588810565973	1.77379390239288	0.615241445846328	0.706198857473457	1.41759010096284	-0.244732927953071	0.00362747900134158	0.0159316243982972
ENSG00000247081	BAALC-AS1	3864	0.745460365524418	0.32412843221802	0.683775756226274	1.61728267571115	1.47657947003119	1.64779733410473	1.41577746617563	1.03328709517324	4.89954065637692e-05	0.000362274439606414
ENSG00000258548	LINC00645	3715	0.474383868970084	0.194477059330812	0.105196270188658	0.57387449783299	1.04591045793876	0.411949333526183	1.41558875161791	0.221899347034348	0.0179175795641943	0.0599938766580426
ENSG00000106633	GCK	4767	0.542152993108668	1.16686235598487	0.473383215848959	0.782556133408623	1.10743460252339	3.94294362089347	1.41401935413517	-0.120622119917002	0.0326753016216744	0.0973535517694378
ENSG00000186439	TRDN	9081	0.135538248277167	0.064825686443604	0.0525981350943288	0.208681635575633	0.307620722923164	0.176549714368364	1.41274392092304	-0.735316479683992	0.0937614021025409	0.218278063459124
ENSG00000158427	TMSB15B	6531	3.86284007589926	4.60262373749588	3.89226199698033	10.2775705520999	10.88977359148	11.7111310531015	1.41151111504432	3.21098939908341	4.66993665012478e-18	1.70726570694124e-16
ENSG00000235217	TSPY26P	5208	5.62483730350243	4.60262373749588	5.4702060498102	15.3902706237029	13.7198842423731	12.5938796249433	1.40867523616019	3.72204415960592	2.366449213842e-20	1.01437376674454e-18
ENSG00000261504	RP11-317P15.4	1375	0.880998613801585	1.29651372887208	0.631177621131946	2.13898676465024	1.84572433753898	3.41329447778838	1.40836057172778	0.504288937049364	6.14544565972581e-05	0.000444915748963378
ENSG00000272425	RP11-363E6.4	2171	5.42152993108668	5.70466040703715	5.78579486037617	14.1381808102491	15.9347534474199	14.8890259117321	1.40737990330042	3.69241214400737	7.57018782244239e-14	1.89656926249173e-12
ENSG00000185187	SIGIRR	3659	0.745460365524418	0.648256864436039	0.525981350943288	1.04340817787816	1.29200703627729	2.76594552510437	1.40617771032873	0.144008182593347	0.00209711614420249	0.00996482397305932
ENSG00000249715	FER1L5	9303	1.35538248277167	1.03721098309766	1.05196270188658	3.02588371584668	2.39944163880068	3.70754400173565	1.40574564793566	1.41499038215971	0.00178644883408622	0.00868614690904589
ENSG00000136531	SCN2A	12310	3.99837832417642	2.85233020351857	3.68186945660302	6.9908347917837	8.73642853101786	12.2407801962066	1.40355165320675	2.9449295370506	2.04003691664017e-10	3.68147584495545e-09
ENSG00000148057	IDNK	2139	7.3868345311056	6.41774295791679	7.04815010264006	16.4336788015811	16.4884707486816	22.127564200835	1.39909682722432	3.84566054510421	1.96115785796089e-12	4.32937957383466e-11
ENSG00000220032	NA	2075	1.15207511035592	0.972385296654059	0.999364566792247	1.9303051290746	2.83011065089311	3.53099428736728	1.39849706330657	0.734375300311382	3.34537122890906e-06	3.12432867081811e-05
ENSG00000183773	AIFM3	3746	1.69422810346459	1.49099078820289	1.89353286339584	4.74750720934565	4.98345571135526	3.7663939065251	1.39819027148334	1.22051268323226	1.03569189456878e-09	1.7096353904152e-08
ENSG00000271646	RP11-326I11.3	2502	1.626458979326	2.39855039841335	2.31431794415047	6.41696029395071	5.47564886803232	4.88454209752474	1.39581959923547	2.14712365528458	1.51866398115582e-08	2.11405843675052e-07
ENSG00000175356	SCUBE2	8746	5.15045343453234	5.70466040703715	5.57540231999885	17.4770869794592	15.9347534474199	9.82793409983894	1.39516187374145	3.04745670202048	5.46201456598475e-11	1.06512180120778e-09
ENSG00000176907	C8orf4	1832	18.5009708898333	16.9195041617806	18.4619454181094	40.327726074991	49.1577915231216	52.0821657386675	1.39211422112117	5.33658088611989	4.28594767837641e-20	1.80766724444183e-18
ENSG00000007237	GAS7	13135	54.2152993108668	57.2410811297023	62.4339863569683	135.538722306373	143.535829315948	177.609012654574	1.39177258512795	6.63388933149524	2.81282852259162e-32	2.39468072694154e-30
ENSG00000006638	TBXA2R	3461	1.01653686207875	0.972385296654059	0.89416829660359	2.39983880911978	2.76858650630848	2.41284609636764	1.39174347198636	0.231033973822514	5.90770249760693e-07	6.36419105029255e-06
ENSG00000185020	NA	3876	0.813229489663001	0.842733923766851	0.683775756226274	1.98247553796851	1.96877262670825	2.17744647720983	1.39136137131129	0.838520025241335	6.26011664382581e-06	5.57198862358726e-05
ENSG00000272008	RP11-393I2.4	4126	0.609922117247251	0.32412843221802	0.42078508075463	0.939067360090347	1.23048289169266	1.41239771494691	1.39078153581524	1.19232006020353	0.000287120596265165	0.00175702517295179
ENSG00000182397	DNM1P46	5996	0.948767737940168	1.10203666954127	0.42078508075463	1.56511226681725	2.58401407255458	2.23629638199928	1.39037495148732	0.572873601694107	4.67134403266959e-05	0.00034735683549034
ENSG00000165388	NA	4504	0.0677691241385835	0	0.105196270188658	0.260852044469541	0.123048289169266	0.11769980957891	1.38814421397955	-1.45554400486775	0.184295203486728	0.355390572243859
ENSG00000269891	ARHGAP19-SLIT1	9134	1.42315160691025	0.713082550879643	0.841570161509261	2.97371330695277	2.70706236172384	2.05974666763092	1.38799526499459	1.32452231833319	7.79182237807039e-05	0.000551091621962833
ENSG00000168702	LRP1B	18501	139.130011856512	139.634528599523	148.379339101102	414.233046617631	407.535933728608	296.015021090957	1.38772833724512	8.32221083192175	5.78685547992945e-18	2.09890503787816e-16
ENSG00000254352	RP11-578O24.2	340	0.474383868970084	0.129651372887208	0.210392540377315	0.57387449783299	0.492193156677063	1.05929828621019	1.38529610479403	-0.532611578276073	0.0206484572775377	0.0672638584369602
ENSG00000111859	NEDD9	12082	4.47276219314651	3.95436687305984	4.62863588830093	11.0601266855085	12.9815945073575	10.1221836237862	1.38370176952257	2.94295883539033	2.37835219683912e-09	3.74447932771186e-08
ENSG00000104725	NA	4079	1.55868985518742	1.6206421610901	1.89353286339584	1.72162349349897	2.46096578338531	9.12173524236549	1.38260935698289	0.789426629757768	0.0061894887940497	0.0250701562629471
ENSG00000118432	CNR1	15135	33.2746399520445	28.7826047809602	32.3478530830122	88.4288430751744	89.5176303706407	68.2070396509781	1.3823348575522	6.24353105411798	2.7423340164371e-27	1.82712971841529e-25
ENSG00000104321	TRPA1	6347	0.745460365524418	0.648256864436039	0.683775756226274	2.5563500358015	1.53810361461582	1.294697905368	1.38218523289223	0.629801168866406	6.13248279330942e-05	0.000444152131099515
ENSG00000104205	SGK3	5956	0.542152993108668	0.842733923766851	0.631177621131946	2.45200921801368	1.78420019295435	1.00044838142073	1.379940476508	0.755795324010961	0.0001419596858615	0.000939027576729181
ENSG00000261374	RP11-64K12.10	1593	0.271076496554334	0.583431177992436	0.368186945660302	1.09557858677207	1.16895874710802	0.941598476631276	1.37738441511027	-0.117123161545791	0.000701358321363826	0.00386724982655454
ENSG00000249846	RP11-77P16.4	2063	1.28761335863309	0.453779805105228	0.841570161509261	2.66069085358932	1.72267604836972	2.29514628678874	1.37703068478507	1.00621348045056	0.000109532330724052	0.000743792477726955
ENSG00000022556	NLRP2	6320	10.7752907380348	10.1776327716458	10.2566363433941	24.7809442246064	26.1477614484689	30.1311512522008	1.37647432966826	4.06096044923435	9.19566375095845e-24	4.97350178577573e-22
ENSG00000196482	ESRRG	14784	0.135538248277167	0.064825686443604	0.210392540377315	0.57387449783299	0.43066901209243	0.11769980957891	1.37641246977587	-0.797492484559081	0.0519864159341121	0.139926551904624
ENSG00000231991	ANXA2P2	2328	2.71076496554334	3.43576138151101	3.839663861886	3.33890616921012	6.02936616929402	16.6545230554157	1.37566326908373	1.7525536900935	0.00136713386136882	0.00689150893001954
ENSG00000144285	SCN1A	12199	53.4020698212038	48.2951364004849	55.7014250648942	135.799574350843	146.550512400595	125.997646154223	1.37506897540584	6.60899349321678	8.02046355952189e-09	1.16591544977113e-07
ENSG00000187686	KRT18P59	4566	0.271076496554334	0.194477059330812	0.42078508075463	0.886896951196439	0.615241445846328	0.882748571841821	1.37399550801026	-0.24448498038451	0.00141159710864973	0.00707597440958608
ENSG00000124440	HIF3A	7532	7.04798891041268	6.87152276302202	7.3111407781117	19.4595625174278	17.3498087728665	18.243470484731	1.37327455969556	3.6457716356926	1.67584728209487e-23	8.93250888998333e-22
ENSG00000188191	PRKAR1B	5876	13.6893630759939	14.1968253311493	14.8326740966007	39.5451699415824	37.7758247749645	33.1913463012525	1.36970719590712	4.66701859257507	5.74416800976476e-27	3.75905713635459e-25
ENSG00000174125	TLR1	4908	0.542152993108668	0.453779805105228	0.262990675471644	1.56511226681725	1.23048289169266	0.411949333526183	1.36953706669587	0.393588990729743	0.00949000463440836	0.0356146316779868
ENSG00000110427	KIAA1549L	12297	25.6844980485231	29.1715588996218	30.875105300371	88.1679910307048	79.6122430925149	53.7299630727722	1.36851494094186	5.34909750466135	1.63301422649847e-17	5.68740503997734e-16
ENSG00000270124	RP11-118F19.1	598	0.677691241385834	0.583431177992436	0.736373891320603	1.61728267571115	1.53810361461582	2.05974666763092	1.36584111005229	0.886827981572642	8.03265706845843e-05	0.000565731638574807
ENSG00000174343	CHRNA9	3160	1.626458979326	2.20407333908253	1.15715897207523	2.39983880911978	2.64553821713921	7.76818743220803	1.36278800815587	0.885402767800338	0.00234086626910854	0.0109535739077477
ENSG00000226207	RP1-104O17.3	496	0.677691241385834	0.842733923766851	0.841570161509261	1.9303051290746	2.27639334963141	1.94204685805201	1.36097612249587	0.633955812840089	1.10748864964951e-05	9.35060090835854e-05
ENSG00000171766	GATM	5941	4.40499306900792	3.43576138151101	4.73383215848959	12.1035348633867	9.47471826603345	10.8283824812597	1.36077881846988	3.27739999550407	4.22565658185605e-14	1.09444505470072e-12
ENSG00000183908	LRRC55	5408	0.0677691241385835	0.194477059330812	0.315588810565973	0.834726542302531	0.43066901209243	0.294249523947274	1.36075064160133	2.22361843820233	0.0187228045874733	0.0621468688734742
ENSG00000070159	PTPN3	9934	18.2298943932789	21.3924765263893	19.513908119996	44.1361659242463	46.7583498843209	60.9685013618751	1.35990661145694	4.95773429865241	1.94023854266514e-15	5.6813768409346e-14
ENSG00000170485	NPAS2	6014	13.824901324271	16.206421610901	15.8846367984873	44.0318251064585	38.9447835220726	34.9568434449361	1.35987157114097	4.63352676051673	1.55309256696044e-17	5.41932053393464e-16
ENSG00000066583	ISOC1	2232	12.4017497173608	13.6133941531568	12.5709542875446	32.4499943320109	33.2230380757017	33.3678960156208	1.35975427590098	4.7725482283669	2.06642094748302e-24	1.15851874400199e-22
ENSG00000184584	TMEM173	3738	0.474383868970084	0.388954118661624	0.42078508075463	0.991237768984256	0.676765590430961	1.64779733410473	1.35678574288802	-0.363822124904603	0.00951393286814628	0.0356898636296087
ENSG00000140527	WDR93	4077	0.609922117247251	0.583431177992436	0.841570161509261	1.82596431128679	1.35353118086192	2.11859657242037	1.35539483214977	0.599289249940209	0.000164949179478797	0.00107006976471116
ENSG00000247746	USP51	5694	0.813229489663001	1.42616510175929	1.31495337735822	3.44324698699794	3.7529728196626	2.00089676284146	1.35434215495455	2.33993226373719	3.53132616839775e-07	3.94517356686915e-06
ENSG00000253676	TAGLN2P1	586	9.28437000698593	11.5389721869615	12.4131598822616	17.1640645260958	24.2405129663453	43.7254792585649	1.35414242354711	3.89594281525923	1.76093836171685e-06	1.74659630709877e-05
ENSG00000183762	KREMEN1	3349	32.5969487106586	29.6901643911706	32.0322642724462	79.8207256076795	76.2284151403601	85.0969623255516	1.35395069008957	5.60797921747783	2.24163590126347e-29	1.62930603115944e-27
ENSG00000164125	FAM198B	10684	3.38845620692917	3.04680726284939	4.2078508075463	12.7295797701136	9.84386313354125	4.70799238315638	1.3537972757654	3.643195887713	1.5554424254065e-05	0.000127124581159112
ENSG00000225649	AC064875.2	2839	2.30415022071184	2.98198157640578	2.26171980905614	5.16487048049691	7.25984906098667	6.88543886036621	1.35280250896374	1.73720488134897	4.82124711568007e-10	8.26262005687239e-09
ENSG00000259088	CTD-2017C7.2	446	0.609922117247251	0.648256864436039	0.578579486037617	1.51294185792334	1.78420019295435	1.41239771494691	1.3491487383266	-0.0289948254033899	2.54479695468687e-05	0.000199813284371208
ENSG00000180881	CAPS2	6215	5.01491518625518	4.34332099172146	5.31241164452721	12.6774093612197	12.6124496398497	12.2407801962066	1.34914128861314	3.2309534732793	5.9004168420449e-19	2.29878740060093e-17
ENSG00000154330	PGM5	7403	0.271076496554334	0.259302745774416	0.210392540377315	0.365192862257357	0.738289735015594	0.823898667052366	1.34568990333939	1.73394845546816	0.0108706131791818	0.0398048000302616
ENSG00000134222	PSRC1	3370	29.9539528692539	26.3192286961032	25.7204880611268	71.8386530469116	63.8620620788489	72.4442327958188	1.34464165049028	6.04407085589135	1.60946678960621e-13	3.91487894101435e-12
ENSG00000154451	GBP5	7514	0.0677691241385835	0.194477059330812	0.105196270188658	0.57387449783299	0.369144867507797	0	1.33966432053543	-1.00248561306011	0.100426001804349	0.229607577667557
ENSG00000240288	GHRLOS	1176	0.338845620692917	0.064825686443604	0.683775756226274	1.19991940455989	0.615241445846328	1.05929828621019	1.33789675319152	-0.263116855775534	0.0127350911552026	0.0453584333242343
ENSG00000153029	MR1	8372	0.474383868970084	0.453779805105228	0.262990675471644	1.14774899566598	0.861338024184859	0.941598476631276	1.33445943603682	-0.308454688489427	0.00201442087836886	0.00963161350294461
ENSG00000267504	RP11-845C23.2	1100	0.271076496554334	0.388954118661624	0.525981350943288	1.14774899566598	0.861338024184859	1.05929828621019	1.33438854846475	-0.0722552440560447	0.00887054926127036	0.0338143719663144
ENSG00000100156	SLC16A8	2197	0.338845620692917	0.453779805105228	0.210392540377315	1.04340817787816	0.492193156677063	0.941598476631276	1.3334687428698	-0.783078692939181	0.00611157621552311	0.0248256626965439
ENSG00000229953	RP11-284F21.7	756	3.32068708279059	1.23168804242848	0.315588810565973	8.60811746749485	1.72267604836972	1.8243470484731	1.33165925423184	1.81820764143024	0.0524441719002861	0.140787719280929
ENSG00000273013	CTD-2002J20.1	593	0.406614744831501	0.32412843221802	0.210392540377315	0.782556133408623	0.922862168769492	0.647348952684002	1.33153861842634	-0.326277901226536	0.0088429346322989	0.0337510844652023
ENSG00000272502	RP11-713M15.2	1140	0.609922117247251	0.583431177992436	0.578579486037617	1.09557858677207	1.23048289169266	2.17744647720983	1.33129514670873	0.168442551943798	0.000740205793202739	0.00405108462238249
ENSG00000185275	CD24P4	242	13.2149792070238	13.094788661608	13.5177207192425	35.3715372300698	37.0990591845336	27.7183051558332	1.32989111441442	4.86065505243073	4.09773273703959e-25	2.40745071250546e-23
ENSG00000204789	ZNF204P	6398	1.15207511035592	1.75029353397731	1.31495337735822	3.13022453363449	3.62992453049334	3.88409371610401	1.32959204133815	1.09906211844025	1.05889508325043e-07	1.29124812240664e-06
ENSG00000164690	SHH	5447	0.135538248277167	0.194477059330812	0	0.156511226681725	0.184572433753898	0.470799238315638	1.32732748858056	-1.00087516688229	0.139851867597606	0.291778533384657
ENSG00000272323	CTD-2517O10.6	1563	0.406614744831501	0.453779805105228	0.105196270188658	0.521704088939082	0.676765590430961	1.1769980957891	1.32695026445941	-0.0793733642762679	0.0124637694013512	0.0445387204666629
ENSG00000162745	OLFML2B	3170	4.74383868970084	5.70466040703715	5.52280418490452	16.8510420727323	14.0275049652963	9.18058514715494	1.32550475624024	4.00322022045748	2.73869309890617e-09	4.29342092035682e-08
ENSG00000271133	CTA-293F17.1	1219	0.406614744831501	0.518605491548832	0.473383215848959	1.2520898134538	1.23048289169266	1.05929828621019	1.32516754028421	0.0258009845023719	0.000661139560125494	0.00367301974959145
ENSG00000171174	RBKS	4177	2.0330737241575	1.81511922042091	1.63054218792419	3.96495107593702	4.79888327760136	4.9433920023142	1.32456082049202	1.76802590316484	3.35321661264809e-08	4.44252883933615e-07
ENSG00000185507	IRF7	2513	6.57360504144259	4.9267521697139	5.89099113056483	11.373149138872	13.0431186519422	19.1850689613622	1.32373512908113	3.27385294894302	2.2587053465529e-11	4.56432226568805e-10
ENSG00000176971	FIBIN	3002	0.474383868970084	0.32412843221802	0.42078508075463	1.14774899566598	0.861338024184859	1.05929828621019	1.32198223095609	0.031818697072199	0.00275552603217212	0.0125922883214744
ENSG00000159289	GOLGA6A	3879	0.20330737241575	0.583431177992436	0.262990675471644	0.886896951196439	0.738289735015594	1.00044838142073	1.319745048559	-0.148585879253061	0.00922241052170895	0.0348808940937281
ENSG00000100276	RASL10A	2871	26.023343669216	29.3660359589526	30.1387314090504	87.5941165328719	73.890497646144	52.023315833878	1.31945681173852	5.38076121814368	1.14618148363369e-07	1.38848032296047e-06
ENSG00000150281	CTF1	1691	0.271076496554334	0.32412843221802	0.368186945660302	0.782556133408623	0.676765590430961	1.00044838142073	1.31711728520757	-0.646251821475204	0.00228190984853742	0.010715536313778
ENSG00000230992	FAM201B	2768	3.93060920003784	3.3061100086238	3.36628064603704	7.46036847182887	7.38289735015594	11.5345813387331	1.31515110067563	2.51334852838021	2.55259295989996e-10	4.54401083636015e-09
ENSG00000242198	CTD-2235C13.1	346	0.609922117247251	0.583431177992436	0.315588810565973	1.56511226681725	1.16895874710802	0.941598476631276	1.31458528472155	-0.0591014648410223	0.001414314565069	0.00708660232617272
ENSG00000273382	RP5-1065J22.8	2887	0.880998613801585	1.03721098309766	0.683775756226274	2.5563500358015	1.59962775920045	2.23629638199928	1.3141091348266	1.14855522826325	4.88226017292796e-05	0.000361287252796669
ENSG00000269959	SPACA6P-AS	3960	0.271076496554334	0.259302745774416	0.315588810565973	0.991237768984256	0.553717301261695	0.588499047894548	1.31323090709541	-0.305441540646815	0.0697819113438338	0.17523140348242
ENSG00000182463	TSHZ2	8310	8.67444788973868	8.68664198344293	7.57413145358335	20.5551411041998	21.5334506046215	19.6558681996779	1.31218919995109	4.01407460170692	1.28840600064255e-24	7.31249936599254e-23
ENSG00000139714	MORN3	1725	1.35538248277167	1.16686235598487	0.841570161509261	3.07805412474058	2.03029677129288	3.1190449538411	1.31114706926764	1.14892272471012	1.02533735470305e-05	8.76158392919815e-05
ENSG00000182179	UBA7	4615	18.0943561450018	18.6049720093143	17.0943939056569	38.8669546259616	42.2670873296427	52.0821657386675	1.3084088577813	4.80139119215194	1.27925563282443e-21	6.06294634845577e-20
ENSG00000170667	RASA4B	5388	0.0677691241385835	0.194477059330812	0.262990675471644	0.469533680045174	0.676765590430961	0.235399619157819	1.30243429428659	-0.679164287512672	0.044229039888495	0.123324915012818
ENSG00000232352	SEMA3B-AS1	336	1.01653686207875	0.907559610210455	0.946766431697918	2.19115717354414	2.15334506046215	2.76594552510437	1.30231472377077	0.646850858197445	1.1027872578098e-05	9.32803812505263e-05
ENSG00000104267	CA2	2262	23.7869625726428	24.2448067299079	25.1945067101835	50.5009558093031	57.1559303191239	73.0327318437133	1.30210841790837	5.16692900522224	1.06132008352408e-12	2.39761855232484e-11
ENSG00000155792	DEPTOR	2612	3.52399445520634	4.40814667816507	4.57603775320661	10.8514450499329	9.59776655520272	10.4752830525229	1.30044625833399	2.57303891238772	6.51543764832993e-09	9.59266476502314e-08
ENSG00000135248	FAM71F1	2611	0.338845620692917	0.259302745774416	0.315588810565973	0.886896951196439	0.799813879600227	0.588499047894548	1.29965433369652	0.169517178083882	0.0122268752559315	0.0438370070347679
ENSG00000148600	CDHR1	6328	86.880017145664	91.1449151397072	93.9402692784712	253.026483135455	221.486920504678	194.028136090832	1.29743636610483	7.41018594808538	7.380702292622e-27	4.79589167699738e-25
ENSG00000104450	SPAG1	5116	7.92898752421426	7.19565119524004	6.83775756226274	20.0334370152607	16.2423741703431	17.5372716272575	1.29741464119512	4.19082963076092	1.04184242090313e-16	3.42115004964065e-15
ENSG00000123096	SSPN	5087	13.0794409587466	12.5761831700592	13.7807113947141	32.0326310608596	33.6537070877941	31.3081493479899	1.2962721503722	4.1420537878244	7.5225513530516e-20	3.10858869283744e-18
ENSG00000198598	MMP17	4149	5.35376080694809	7.19565119524004	7.41633704830036	26.5547381269993	14.2120773990502	8.23898667052367	1.29453394676266	4.67689612077176	1.38616586480345e-05	0.000114769041368171
ENSG00000197712	FAM114A1	4938	7.7934492759371	9.14042178854816	9.15207550641321	17.1118941172019	21.7180230383754	25.2466091546761	1.29291387052914	3.65388575294068	1.27911814626319e-10	2.38073922992245e-09
ENSG00000183690	EFHC2	3534	4.47276219314651	3.2412843221802	4.31304707773496	8.39943583191922	9.59776655520272	11.5934312435226	1.29270656755778	2.59751341022806	1.70032681672908e-11	3.48188305488097e-10
ENSG00000188747	NOXA1	1975	9.8265230000946	12.3168804242848	9.73065499245083	30.0501555228911	23.0715542192373	24.716960011571	1.29173253553859	4.6577722132358	4.24363835655292e-19	1.66388626308426e-17
ENSG00000258947	TUBB3	5435	2.71076496554334	2.85233020351857	2.52471048452778	6.31261947616289	5.90631788012475	7.59163771783966	1.29101781459446	2.13595979078567	0.00544398334457683	0.0224561260034597
ENSG00000157765	SLC34A2	4682	4.06614744831501	4.14884393239065	5.57540231999885	13.9294991746735	11.5050150373263	8.41553638489203	1.28902789257737	2.68248130716457	8.00657502127693e-08	9.94145226645925e-07
ENSG00000143318	CASQ1	2699	3.93060920003784	3.75988981372903	3.839663861886	8.66028787638876	7.56746978390984	11.8876807674699	1.28453851534046	2.93627675443763	4.95444378584461e-09	7.45558647936959e-08
